# GESP C++ L6 考点清单（只能从下列 id 中选择，禁止编造）
#   cpp6-kp01 | 图的存储(邻接矩阵/邻接表) | 图论
#   cpp6-kp02 | 深度优先搜索DFS | 图论
#   cpp6-kp03 | 广度优先搜索BFS | 图论
#   cpp6-kp04 | 最短路径入门(Floyd/Dijkstra) | 图论
#   cpp6-kp05 | 并查集(入门) | 图论
#   cpp6-kp06 | 拓扑排序(入门) | 图论
#   cpp6-kp07 | 堆与优先队列(priority_queue) | 树与数据结构进阶
#   cpp6-kp08 | 哈夫曼树(Huffman) | 树与数据结构进阶
#   cpp6-kp09 | 二叉搜索树(BST) | 树与数据结构进阶
#   cpp6-kp10 | 动态规划基础(状态/转移/记忆化) | 动态规划
#   cpp6-kp11 | 线性动态规划 | 动态规划
#   cpp6-kp12 | 背包问题(0/1背包) | 动态规划
#   cpp6-kp13 | KMP字符串匹配入门 | 字符串算法
#   cpp6-kp14 | 字符串哈希 | 字符串算法
#   cpp6-kp15 | STL set/multiset | STL进阶
#   cpp6-kp16 | STL map/multimap | STL进阶
#   cpp6-kp17 | 贪心算法 | 贪心算法
#   cpp6-kp18 | 素数筛与最大公约数(欧几里得) | 数学与数论
#   cpp6-kp19 | 树与图的连通性综合 | 综合应用
#   cpp6-kp20 | 算法综合应用 | 综合应用
#
# 列：paperId	idx	qNo	type	stem	optA	optB	optC	optD	answer
lele-603	11	12	单选题	阅读以下二叉树的广度优先搜索的代码，横线上应填写（ ）。	A：TreeNode* node = q.top();	B：TreeNode* node = q.top(); q.pop();	C：TreeNode* node = q.front();	D：TreeNode* node = q.front(); q.pop();	D
lele-603	12	13	单选题	使用上题中的宽度优先搜索算法遍历以下这棵树，可能的输出是( )。	A：1 2 8 9 4 5 3 6 7	B：1 2 3 4 5 6 6 8 9	C：1 2 3 8 9 6 4 5 7	D：8 4 5 9 2 1 3 6 7	C
lele-603	13	14	单选题	以下关于动态规划的描述，（ ）是正确的。	A：动态规划适用于没有重叠子问题的优化问题。	B：动态规划要求问题具有最优子结构和无后效性。	C：动态规划通常通过递归来实现。	D：动态规划与贪心算法不同，贪心算法不适用于有重叠子问题的问题。	B
lele-603	14	15	单选题	假设背包的最大容量 W=8kg，共有4 个物品可供选择，4个物品的重量分别为 weights=[2,3,5,7]，对应的价值分别为 values=[30,40,60,80]，则该0/1背包问题中，背包的最大价值为（ ）。	A：70	B：90	C：100	D：120	C
lele-603	15	1	判断题	构造函数是一种特殊的类成员函数，构造函数的名称和类名相同。但通过函数重载，可以创建多个同名的构造函数，条件是每个构造函数的参数列表不同。	A：对	B：错			A
lele-603	16	2	判断题	类的静态成员函数既能访问类的静态数据成员，也能访问非静态数据成员。	A：对	B：错			B
lele-603	17	3	判断题	栈中元素的插入和删除操作都在栈的顶端进行，所以方便用单向链表实现。	A：对	B：错			A
lele-603	18	4	判断题	下面代码构建的树一定是完全二叉树：	A：对	B：错			A
lele-603	19	5	判断题	在二叉排序树中，左子树所有节点的值都大于根节点的值，右子树所有节点的值都小于根节点的值。	A：对	B：错			B
lele-603	20	6	判断题	在生成一个派生类的对象时，只调用派生类的构造函数。	A：对	B：错			B
lele-603	21	7	判断题	下面的代码实现了二叉树的前序遍历，它通过递归方法访问每个节点并打印节点值。	A：对	B：错			A
lele-603	22	8	判断题	宽度优先搜索算法（BFS）保证了每个节点在最短路径的情况下被访问。	A：对	B：错			A
lele-603	23	9	判断题	在解决简单背包问题时，动态规划的状态转移方程如下：该方程表示：在考虑第 i 个物品时，当前背包容量为 w ，如果不放物品 i ，则最大价值是 dp[i-1][w] ；如果放入物品 i ，则最大价值是 dp[i-1][w - weights[i-1]] + values[i-1] ，其中数组 weights 和 values 分别表示所有物品的重量和价值，数组下标从 0 开始。	A；对	B：错			A
lele-603	24	10	判断题	栈中元素的插入和删除操作都在栈的顶端进行，所以方便用双向链表比单向链表更合适表实现。	A：对	B：错			B
lele-585	0	1	单选题	面向对象的编程思想主要包括（ ）原则。	A：贪心、动态规划、回溯	B：并发、并行、异步	C：递归、循环、分治	D：封装、继承、多态	D
lele-585	1	2	单选题	运行下列代码，屏幕上输出（ ）。	A：1 1 1	B：1 2 3	C：1 1 2	D：1 2 2	B
lele-585	2	3	单选题	运行下列代码，屏幕上输出（ ）。	A：rectangle area: triangle area:	B：parent class area: parent class area:	C：运行时报错	D：编译时报错	A
lele-585	3	4	单选题	向一个栈顶为hs的链式栈中插入一个指针为s的结点时，应执行（ ）。	A：hs->next = s;	B：s->next = hs; hs = s;	C：s->next = hs->next; hs->next = s;	D：s->next = hs; hs = hs->next;	B
lele-585	4	5	单选题	在栈数据结构中，元素的添加和删除是按照什么原则进行的？	A：先进先出	B：先进后出	C：最小值先出	D：随机顺序	B
lele-585	5	6	单选题	要实现将一个输入的十进制正整数转化为二进制表示，下面横线上应填入的代码为（ ）。	A：cout << bin.top(); bin.pop();	B：bin.pop(); cout << bin.top();	C：cout << bin.back(); bin.pop();	D：cout << bin.front(); bin.pop();	A
lele-585	6	7	单选题	下面定义了一个循环队列的类，请补全判断队列是否满的函数，横向上应填写（ ）。	A：return (rear + 1) % capacity == front;	B：return rear % capacity == front;	C：return rear == front;	D：return (rear + 1) == front;	A
lele-585	7	8	单选题	对“classmycls”使用哈夫曼（Huffman）编码，最少需要（ ）比特。	A：10	B：20	C：25	D：30	C
lele-585	8	9	单选题	二叉树的（ ）第一个访问的节点是根节点。	A：先序遍历	B：中序遍历	C：后序遍历	D：以上都是	A
lele-585	9	10	单选题	一棵5层的满二叉树中节点数为（ ）。	A：31	B：32	C：33	D：16	A
lele-585	10	11	单选题	在求解最优化问题时，动态规划常常涉及到两个重要性质，即最优子结构和( )。	A：重叠子问题	B：分治法	C：贪心策略	D：回溯算法	A
lele-585	11	12	单选题	青蛙每次能跳1或2步，下面代码计算青蛙跳到第n步台阶有多少种不同跳法。则下列说法，错误的是( )。	A：函数jump_recur()采用递归方式。	B：函数jump_dp()采用动态规划方法。	C：当n较大时，函数jump_recur()存在大量重复计算，执行效率低。	D：函数jump_recur()代码量小，执行效率高。	D
lele-585	12	13	单选题	阅读以下二叉树的广度优先搜索代码:使用以上算法，在以下这棵树搜索数值 时，可能的输出是( )。	A：5 2 -4 3 17 9	B：-4 2 3 5 9 17	C：5 2 17 -4 3 9	D：以上都不对	C
lele-585	13	14	单选题	同上题中的二叉树，阅读以下二叉树的深度优先搜索代码:使用以上算法，在二叉树搜索数值 时，可能的输出是( )。	A：5 2 -4 3 17 9	B：-4 2 3 5 9 17	C：5 2 17 -4 3 9	D：以上都不对	A
lele-585	14	15	单选题	在上题的树中搜索数值 时，采用深度优先搜索一共比较的节点数为（ ）。	A：2	B：3	C：4	D：5	C
lele-585	15	1	判断题	哈夫曼编码本质上是一种贪心策略。	A：对	B：错			A
lele-585	16	2	判断题	创建一个对象时，会自动调用该对象所属类的构造函数。如果没有定义构造函数，编译器会自动生成一个默认的构造函数。	A：对	B：错			A
lele-585	17	3	判断题	定义一个类时，必须手动定义一个析构函数，用于释放对象所占用的资源。	A：对	B：错			B
lele-585	18	4	判断题	C++中类内部可以嵌套定义类。	A：对	B：错			A
lele-585	19	5	判断题	000, 001, 011, 010, 110, 111, 101, 100是一组格雷码。	A：对	B：错			A
lele-585	20	6	判断题	n个节点的双向循环链表，在其中查找某个节点的平均时间复杂度是	A：对	B：错			B
lele-585	21	7	判断题	完全二叉树可以用数组存储数据。	A：对	B：错			A
lele-585	22	8	判断题	在C++中，静态成员函数只能访问静态成员变量。	A：对	B：错			A
lele-585	23	9	判断题	在深度优先搜索中，通常使用队列来辅助实现。	A：对	B：错			B
lele-585	24	10	判断题	对0-1背包问题，贪心算法一定能获得最优解。	A：对	B：错			B
lele-499	0	1	单选题	在构建哈夫曼树时，每次应该选择（ ）合并。	A：最小权值的节点	B：最大权值的节点	C：随机节点	D：深度最深的节点	A
lele-499	1	2	单选题	面向对象的编程思想主要包括以下哪些原则（ ）？	A：贪心、动态规划、回溯	B：并发、并行、异步	C：递归、循环、分治	D：封装、继承、多态	D
lele-499	2	3	单选题	在队列中，元素的添加和删除是按照（ ）原则进行的。	A：先进先出	B：先进后出	C：最小值先出	D：随机进出	A
lele-499	3	4	单选题	给定一个简单的类定义如下，（ ）语句在类的外部正确地创建了一个 Circle 对象并调用了 getArea 函数？class Circle { private: double radius; public: Circle(double r) : radius(r) {} double getArea() { return 3.14 * radius * radius; } };	A：Circle c = Circle(5.0); c.getArea(c);	B：Circle c(5.0); getArea(c);	C：Circle c = new Circle(5.0); c.getArea();	D：Circle c(5.0); c.getArea();	D
lele-499	4	5	单选题	以下代码希望能在一棵二叉排序树中搜索特定的值，请在横线处填入（ ），使其能正确实现相应功能。TreeNode* search(TreeNode* root, int target) { if (root == NULL || root->val == target) { return root; } if (_______________) { return search(root->left, target); } else { return search(root->right, target); } }	A：target < root->left	B：target < root->val	C：target > root->val	D：target > root->left	B
lele-499	5	6	单选题	3 位格雷编码的正确顺序是（ ）。	A：000, 001, 010, 011, 100, 101, 110, 111	B：000, 001, 011, 010, 110, 111, 101, 100	C：000, 010, 001, 011, 100, 110, 101, 111	D：000, 010, 110, 100, 111, 101, 011, 001	B
lele-499	6	7	单选题	以下动态规划算法的含义与目的是（ ）。int function(vector<int>& nums) { int n = nums.size(); if (n == 0) return 0; if (n == 1) return nums[0]; vector<int> dp(n, 0); dp[0] = nums[0]; dp[1] = max(nums[0], nums[1]); for (int i = 2; i < n; ++i) { dp[i] = max(dp[i - 1], nums[i] + dp[i - 2]); } return dp[n - 1]; }	A：计算数组 nums 中的所有元素的和	B：计算数组 nums 中相邻元素的最大和	C：计算数组 nums 中不相邻元素的最大和	D：计算数组 nums 中的最小元素	C
lele-499	7	8	单选题	阅读以下广度优先搜索的代码：void bfs(TreeNode* root) { if (root == NULL) { return; } queue<TreeNode*> q; q.push(root); while (!q.empty()) { TreeNode* current = q.front(); q.pop(); cout << current->val << " "; if (current->left) { q.push(current->left); } if (current->right) { q.push(current->right); } } }使用以上算法遍历以下这棵树，可能的输出是（ ）。	A：1 2 8 9 4 5 3 6 7 10 11	B：1 2 3 4 5 6 7 8 9 10 11	C：1 2 3 8 9 6 4 5 7 10 11	D：1 2 3 8 9 4 5 6 7 10 11	C
lele-499	8	9	单选题	给定一个空栈，执行以下操作序列：操作序列： push(1), push(2), push(3), pop(), pop(), push(4), push(5), pop()最终栈中的元素是（ ）。	A：1, 2	B：1, 4, 5	C：1, 2, 5	D：1, 4	D
lele-499	9	10	单选题	一个有 124 个叶子节点的完全二叉树，最多有（ ）个结点。	A：247	B：248	C：249	D：250	B
