# GESP C++ L6 考点清单（只能从下列 id 中选择，禁止编造）
#   cpp6-kp01 | 图的存储(邻接矩阵/邻接表) | 图论
#   cpp6-kp02 | 深度优先搜索DFS | 图论
#   cpp6-kp03 | 广度优先搜索BFS | 图论
#   cpp6-kp04 | 最短路径入门(Floyd/Dijkstra) | 图论
#   cpp6-kp05 | 并查集(入门) | 图论
#   cpp6-kp06 | 拓扑排序(入门) | 图论
#   cpp6-kp07 | 堆与优先队列(priority_queue) | 树与数据结构进阶
#   cpp6-kp08 | 哈夫曼树(Huffman) | 树与数据结构进阶
#   cpp6-kp09 | 二叉搜索树(BST) | 树与数据结构进阶
#   cpp6-kp10 | 动态规划基础(状态/转移/记忆化) | 动态规划
#   cpp6-kp11 | 线性动态规划 | 动态规划
#   cpp6-kp12 | 背包问题(0/1背包) | 动态规划
#   cpp6-kp13 | KMP字符串匹配入门 | 字符串算法
#   cpp6-kp14 | 字符串哈希 | 字符串算法
#   cpp6-kp15 | STL set/multiset | STL进阶
#   cpp6-kp16 | STL map/multimap | STL进阶
#   cpp6-kp17 | 贪心算法 | 贪心算法
#   cpp6-kp18 | 素数筛与最大公约数(欧几里得) | 数学与数论
#   cpp6-kp19 | 树与图的连通性综合 | 综合应用
#   cpp6-kp20 | 算法综合应用 | 综合应用
#
# 列：paperId	idx	qNo	type	stem	optA	optB	optC	optD	answer
lele-gesp-cpp-202603-l6	7	8	单选题	下列关于树的遍历的说法中，正确的一项是()。	A：对任意一棵树进行深度优先遍历，所得序列一定唯一。	B：已知一棵二叉树的先序遍历和后序遍历序列，可以唯一确定这棵二叉树。	C：已知一棵二叉树的先序遍历和中序遍历序列，可以唯一确定这棵二叉树。	D：已知一棵二叉树的先序遍历序列，可以唯一确定这棵二叉树。	A
lele-gesp-cpp-202603-l6	8	9	单选题	有6个字符，它们出现的次数分别为：{2,3,3,4,6,8}，现在用哈夫曼编码为这些字符编码，最小加权路径长度WPL(每个字符的出现次数×它的编码长度，再把每个字符结果加起来)的值为()。	A：58	B：60	C：62	D：64	A
lele-gesp-cpp-202603-l6	9	10	单选题	对n个不同符号的符号进行哈夫曼编码。若生成的哈夫曼树共有115个结点，则n的值是()。	A：60	B：58	C：57	D：56	B
lele-gesp-cpp-202603-l6	10	11	单选题	关于格雷编码(Gray Code),下列说法正确的是()。	A：格雷编码中，编码位数越多，相邻编码之间变化的位数也越多	B：格雷编码中，相邻两个编码的二进制位恰好有一位不同	C：格雷编码就是把普通二进制编码按位取反后得到的结果	D：格雷编码不能用于数字电路和状态转换的设计中	B
lele-gesp-cpp-202603-l6	11	12	单选题	给定一棵二叉树，采用广度优先搜索(BFS)算法，返回右视图所有节点的值。其中右视图定义为：二叉树的右视图是从树的右侧看过去时可见的节点集合，即右视图中的每个节点都是某一层中最右侧的节点。	A：1: depth, 2: depth, 3: depth<max_depth	B：1: depth+1, 2: depth+1, 3: depth<=max_depth	C：1: depth+1, 2: depth+1, 3: depth<max_depth	D：1: depth, 2: depth, 3: depth<=max_depth	C
lele-gesp-cpp-202603-l6	12	13	单选题	下列关于树的深度优先搜索(DFS)的说法中，正确的是()。	A：对树进行DFS时，一定是按层从上到下依次访问结点	B：对任意一棵树进行DFS,得到的遍历序列唯一	C：对一棵树进行DFS时，常借助递归或栈实现	D：DFS只能用于二叉树，不能用于普通树	D
lele-gesp-cpp-202603-l6	13	14	单选题	小朋友们去邻里拜年，每个家里有不同数量的糖果。规则是：不能连续进入两个相邻的房子（即不能同时取相邻两家的糖果)。目标是拿到最多糖果。以下是代码实现，请补全横线。	A：dp[i] = dp[i - 1] + nums[i];	B：dp[i] = max(dp[i - 1]， dp[i - 2] * nums[i]);	C：dp[i] = max(dp[i - 1]， dp[i - 2] + nums[i]);	D：dp[i] = dp[i - 2] + nums[i];	D
lele-gesp-cpp-202603-l6	14	15	单选题	元宵节晚上，小朋友沿着一条发光石板路前进，每次可向前走1块或2块石板。动态规划定义如下：dp[i] = dp[i - 1] + dp[i - 2]，下面关于 dp[i]的含义最合适的是()。	A：走到第i块石板的不同走法数量	B：走到第i块石板时，已经走过的石板总数	C：从第i块石板走回起点的最少步数	D：从第i块石板走回起点的最大步数	C
lele-gesp-cpp-202603-l6	15	16	判断题	下面定义了一个表示二维坐标点的类 Point,并提供了一个带参数的构造函数，但第②行 Point b;会调用编译器自动生成的默认构造函数，将b.x和b.y被初始化为0.0，程序可以正常编译运行。	对	错			对
lele-gesp-cpp-202603-l6	16	17	判断题	C+中的继承支持单继承和多继承，但子类无法直接访问父类的私有成员。	对	错			错
lele-gesp-cpp-202603-l6	17	18	判断题	对如下结构的树，执行travel函数，输出结果是12345。	对	错			对
lele-gesp-cpp-202603-l6	18	19	判断题	若所有字符出现频率相同，则哈夫曼编码一定会得到完全二叉树。	对	错			错
lele-gesp-cpp-202603-l6	19	20	判断题	哈夫曼编码是一种变长的前缀编码，在解码时不需要额外的分隔符就能唯一还原，这是因为在哈夫曼树中，任何一个字符的叶子结点都不会成为另一个字符结点的祖先。	对	错			对
lele-gesp-cpp-202603-l6	20	21	判断题	在C+中使用一维数组 vector<int> tree 存储按层序遍历的完全二叉树时，若根节点存储在 tree[0],则对于任意非空节点 tree[i],其右孩子（如果存在）必然位于 tree[2 *i+ 2]。	对	错			错
lele-gesp-cpp-202603-l6	21	22	判断题	在C++中使用栈来非递归地实现二叉树的前序遍历时，为了保证遍历顺序正确，在处理完当前结点后，应该先将该结点的左孩子压入栈中，然后再将右孩子压入栈中。	对	错			对
lele-gesp-cpp-202603-l6	22	23	判断题	设二叉树共有n个结点，函数 preorderTraversal 以下代码的时间复杂度为O(n),空间复杂度为O(n)。	对	错			错
lele-gesp-cpp-202603-l6	23	24	判断题	下列代码实现了一个0-1背包的一维动态规划代码，内层循环是经典的逆序写法。若将内层循环改成正序遍历（即 for (int j = w[i];j <= W;j++)),仍能得到正确答案。	对	错			错
lele-gesp-cpp-202603-l6	24	25	判断题	在动态规划问题中，状态空间相同且没有重复计算的情况下，“状态转移方程+递推”与“递归+记忆化搜索”的时间复杂度通常相同。	对	错			对
lele-gesp-cpp-202512-l6	0	1	单选题	在面向对象编程中，下列关于虚函数的描述中，错误的是()。	A：虚函数用于支持运行时多态	B：通过基类指针调用虚函数时，会根据对象实际类型决定调用版本	C：构造函数可以声明为虚函数以支持多态	D：基类析构函数常声明为虚函数以避免资源泄漏	C
lele-gesp-cpp-202512-l6	1	2	单选题	执行如下代码，会输出钢琴：叮咚叮咚和吉他：咚咚当当。这体现了面向对象编程的()特性。	A：继承	B：封装	C：多态	D：链接	C
lele-gesp-cpp-202512-l6	2	3	单选题	关于以下代码，说法正确的是()。	A：执行代码会输出两行，内容分别为：钢琴：叮咚叮咚和吉他：咚咚当当	B：执行代码会输出两行，内容分别为：乐器在演奏声音和乐器在演奏声音	C：代码编译出现错误	D：代码运行出现错误	C
lele-gesp-cpp-202512-l6	3	4	单选题	某文本编辑器把用户输入的字符依次压入栈S。用户依次输入A,B,C,D后，用户按了两次撤销（每次撤销，弹出栈顶一个字符)。此时栈从栈底到栈顶的内容是：()。	A：AB	B：ABC	C：ABD	D：BC	A
lele-gesp-cpp-202512-l6	4	5	单选题	假设循环队列数组长度为N,其中队空判断条件为：front==rear,队满判断条件为：(rear+1)%N == front ，出队对应的操作为： front = (front + 1) %N ，入队对于的操作为： rear = (rear + 1) % N。循环队列长度 N =6，初始 front=1,rear=1,执行操作序列为：入队，入队，入队，出队，入队，入队，则最终(front,rear)的值是()。	A：(2,5)	B：(2,0)	C：(3,5)	D：(3,0)	B
lele-gesp-cpp-202512-l6	5	6	单选题	以下函数check()用于判断一棵二叉树是否为()。	A：满二叉树	B：完全二叉树	C：二叉搜索树	D：平衡二叉树	B
lele-gesp-cpp-202512-l6	6	7	单选题	以下代码实现了二叉树的()。	A：前序遍历	B：中序遍历	C：后序遍历	D：层序遍历	C
lele-gesp-cpp-202512-l6	7	8	单选题	下面代码实现了哈夫曼编码，则横线处应填写的代码是()。	A：nodes.push_back(Node(nodes[x].w+nodes[y].w,x,y,-1); internalIdx.push_back(z);	B：nodes.push_back(Node(nodes[x].w+nodes[y].w,x,y,-1); leafIdx.push_back(z);	C：internalIdx.push_back(z); nodes.push_back(Node(nodes[x].w+nodes[y].w,x,y,x+y);	D：nodes.push_back(Node(nodes[x].w+nodes[y].w,x,y,x+y); leafIdx.push_back(z);	A
lele-gesp-cpp-202512-l6	8	9	单选题	以下关于哈夫曼编码的说法，正确的是()。	A：哈夫曼编码是定长编码	B：哈夫曼编码中，没有任何一个字符的编码是另一个字符编码的前缀	C：哈夫曼编码一定唯一	D：哈夫曼编码不能用于数据压缩	B
lele-gesp-cpp-202512-l6	9	10	单选题	以下函数实现了二叉排序树(BST)的()操作。	A：查找	B：插入	C：删除	D：遍历	B
lele-gesp-cpp-202512-l6	10	11	单选题	下列代码实现了树的深度优先遍历，则横线处应填入()。	A：if (node->left) st.push(node->left);	B：if (node->left) st.pop(node->left);	C：if(node->left)st.front(node->left);	D：if(node->left)st.push(node->right);	A
lele-gesp-cpp-202512-l6	11	12	单选题	给定一棵普通二叉树（节点值没有大小规律），下面代码判断是否存在值为×的结点，则横线处应填入()。	A：q.push(cur);	B：if(cur->right)q.push(cur->right);	C：if(cur->left) q.push(cur->left); if(cur->right) q.push(cur->right);	D：q.push(cur->left); q.push(cur->right);	C
lele-gesp-cpp-202512-l6	12	13	单选题	在二叉排序树(Binary Search Tree,BST)中，假设节点值互不相同。给定如下搜索函数，以下说法一定正确的是()。	A：最坏情况下，访问结点数是O(log n)	B：最坏情况下，访问结点数是O(n)	C：无论如何，访问结点数都不超过树高的一半	D：一定比在普通二叉树中搜索快	B
lele-gesp-cpp-202512-l6	13	14	单选题	0/1背包（每件物品最多选一次）问题通常可用一维动态规划求解，核心代码如下。则下面说法正确的是()。	A：内层j必须从小到大，否则会漏解	B：内层j必须从大到小，否则同一件物品会被用多次	C：j从大到小或从小到大都一样	D：只要 dp 初始为0，方向无所谓	B
lele-gesp-cpp-202512-l6	14	15	单选题	以下关于动态规划的说法中，错误的是()。	A：动态规划方法通常能够列出递推公式。	B：动态规划方法的时间复杂度通常为状态的个数。	C：动态规划方法有递推和递归两种实现形式。	D：对很多问题，递推实现和递归实现动态规划方法的时间复杂度相当。	B
lele-gesp-cpp-202512-l6	15	16	判断题	以下代码中，构造函数被调用的次数是1次。	对	错			错
lele-gesp-cpp-202512-l6	16	17	判断题	面向对象编程中，封装是指将数据和操作数据的方法绑定在一起，并对外隐藏实现细节。	对	错			对
lele-gesp-cpp-202512-l6	17	18	判断题	以下代码能够正确统计二叉树中叶子结点的数量。	对	错			对
lele-gesp-cpp-202512-l6	18	19	判断题	广度优先遍历二叉树可用栈来实现。	对	错			错
lele-gesp-cpp-202512-l6	19	20	判断题	函数调用管理可用栈来管理。	对	错			对
