# GESP C++ L3 考点清单（只能从下列 id 中选择，禁止编造）
#   cpp3-kp01 | 一维数组进阶 | 数组与字符串
#   cpp3-kp02 | 二维数组/矩阵 | 数组与字符串
#   cpp3-kp03 | 字符数组与字符串基础 | 数组与字符串
#   cpp3-kp04 | string 字符串进阶 | 数组与字符串
#   cpp3-kp05 | 函数定义与调用 | 函数与递归
#   cpp3-kp06 | 函数递归 | 函数与递归
#   cpp3-kp07 | 变量作用域与生命周期 | 基础语法
#   cpp3-kp08 | 结构体 struct | 结构体入门
#   cpp3-kp09 | 指针基础 | 指针基础
#   cpp3-kp10 | 指针与数组 | 指针基础
#   cpp3-kp11 | 冒泡排序 | 排序查找
#   cpp3-kp12 | 选择排序 | 排序查找
#   cpp3-kp13 | 插入排序 | 排序查找
#   cpp3-kp14 | 排序思想与快排入门 | 排序查找
#   cpp3-kp15 | 顺序查找 | 排序查找
#   cpp3-kp16 | 二分查找 | 排序查找
#   cpp3-kp17 | 进制转换 | 进制与位运算
#   cpp3-kp18 | 位运算初步 | 进制与位运算
#   cpp3-kp19 | 枚举算法 | 枚举模拟
#   cpp3-kp20 | 模拟算法 | 枚举模拟
#   cpp3-kp21 | 综合应用 | 综合应用
#
# 列：paperId	idx	qNo	type	stem	optA	optB	optC	optD	answer
lele-gesp-cpp-202606-l3	10	11	单选题	下面选项中提到的变量都是正整数，关于位运算，下面说法错误的是()。	A：num &1，结果为1则奇数，0则偶数（仅看最低位）。	B： num & 0xFF 保留低8位。	C：num &b的结果一定小于等于 num。	D：若num左移导致高位溢出（如超过整型范围），结果符合乘法规律。	D
lele-gesp-cpp-202606-l3	11	12	单选题	a=7,b=3,c=14,d=15,e=8,对于运算表达式 ！a<<b&c^d|e的结果是()。	A：0	B：15	C：7	D：14	B
lele-gesp-cpp-202606-l3	12	13	单选题	关于 string的成员函数，下面说法错误的是()。	A：size():返回字符串长度（字符个数，不含'\0'）。	B：length()与 size()功能完全一致，返回字符串长度。	C：empty():判断字符串是否为空（非空返回 true ，空返回 false)。	D：s.append(s2,0,3);从 s2 下标0开始，截取 3 个字符。	C
lele-gesp-cpp-202606-l3	13	14	单选题	以下数组定义，符合C++语法的是()。	A：int [10] a;	B：int b['&'];	C：int c[*];	D：double d[10.0];	B
lele-gesp-cpp-202606-l3	14	15	单选题	现在有一个数，请你分别判断它们是否可能是二进制、八进制、十进制、十六进制。例如，6AFF就只可能是十六进制，而1011则是四种进制皆有可能。输入N(保证1≤N≤1000)，表示有N个数让你进行判断，接下来输入N个字符串（保证所有字符串长度不超过10），判断可能是四个进制当中的哪个进制数。输出N行，每行4个数，用空格隔开，分别表示给定的字符串是否可能表示一个二进制数、八进制数、十进制数、十六进制数。使用1表示可能，使用0表示不可能。下面程序横线处可以满足这个要求的是()。	A：cout << (max >= '1')<<" "<< (max >= '7')<<" "<< (max >= '9')<<" "<<(max >= 'F')<< endl;	B：cout << (max <= '1')<<" "<< (max <= '7')<<" "<<(max <= '9')<<" "<<(max <= 'F')<< endl;	C：cout << (max = '1')<<" "<<(max = '7')<<" "<< (max = '9')<<" "<< (max = 'F')<< endl;	D：cout << (max < '1')<<" "<<(max < '7')<<" "<<(max< '9')<<" "<<(max< 'F')<< endl;	B
lele-gesp-cpp-202606-l3	15	16	判断题	反码运算时，产生的进位需要循环进位，即最高位产生的进位要加回到结果的最低位。	对	错			对
lele-gesp-cpp-202606-l3	16	17	判断题	-11的补码的一种计算方式是从右往左扫描正数的二进制形式，遇到第一个1之后，左边的所有位都取反。	对	错			对
lele-gesp-cpp-202606-l3	17	18	判断题	一个8位的二进制数补码，最大的表示范围是从-127到+127。	对	错			错
lele-gesp-cpp-202606-l3	18	19	判断题	判断某个数是否是质数，枚举范围可适当缩小（遍历到√i而非i),提升效率。	对	错			对
lele-gesp-cpp-202606-l3	19	20	判断题	如果a为int类型的变量，且表达式((a&1)==1)的值为 true,则说明a是奇数。	对	错			对
lele-gesp-cpp-202606-l3	20	21	判断题	十六进制数CCF对应的二进制数、八进制数、十进制数分别是：110011001111、6317、3269。	对	错			错
lele-gesp-cpp-202606-l3	21	22	判断题	下列程序如果能够正确执行，那么输出的结果是 GESP。 ```cpp int main() { string name = "GESP"; cout << name[false] << name[true] << name[1 << 1] << name[7 > 1] << endl; } ```	对	错			对
lele-gesp-cpp-202606-l3	22	23	判断题	某个初学C+的学生，在对照参考程序写了一个程序以后，信心满满地进行编译，他敲进编译器的全部代码如下，这个程序能够正常编译运行。 ```cpp #include<bits/stdc++.h> using namespace std; int main() { cout << "Hello world!" << endl; return 0; } ```	对	错			错
lele-gesp-cpp-202606-l3	23	24	判断题	代码逐行复刻手工运算步骤，中间不能增加任何判断逻辑，否则就不属于模拟算法。	对	错			错
lele-gesp-cpp-202606-l3	24	25	判断题	判断一个int 型数字 s[i]是不是在0和9之间（可以是0和9），判断条件可以写为if(s[i]>='0'& s[i]<='9')。	对	错			错
lele-gesp-cpp-202603-l3	0	1	单选题	如果字符变量_1的值是字符1，那么(int)_1的值是？()。	A：1	B：-1	C：49	D：+1或者-1	C
lele-gesp-cpp-202603-l3	1	2	单选题	a,b是整型变量，各自有互不相同的初始值。下列程序实现了什么效果()。 123 a=a^b; b=a^b; a=a^b;	A：a,b的值从始至终都没有改变。	B：a,b的值实现了互换。	C：a,b的值互换了以后，又还回去了，相当于没有变化。	D：a,b的值最后和原值不一样，没有任何意义。	B
lele-gesp-cpp-202603-l3	2	3	单选题	关于下列正确的程序段，说法正确的是()。 12 char str1[] = "Hello"; char str2[] ={'H','e','l','l','0'};	A：字符数组 str1 和 str2 完全相同。	B：12 cout<<str1<<endl; cout<<str2<<endl; 这段程序多次执行将输出不同的结果。	C：字符数组 str1 和 str2 不相等。	D：这两个赋值方式完全相同。	C
lele-gesp-cpp-202603-l3	3	4	单选题	关于以下程序段，说法正确的是()。 12 int x=10; cout<<(x++)+(+x)<<endl;	A：C+11标准中，这是未定义行为，不同的环境有可能出现不同的结果	B：22	C：21	D：20	A
lele-gesp-cpp-202603-l3	4	5	单选题	8位二进制下，十进制数-15的补码是()。	A：11110000	B：10001111	C：10010000	D：11110001	D
lele-gesp-cpp-202603-l3	5	6	单选题	三进制数2102(3)转换成十进制是：()。	A：63	B：65	C：67	D：69	B
lele-gesp-cpp-202603-l3	6	7	单选题	二进制数10110101是某数的8位补码，该数的十进制是()。	A：-73	B：-75	C：-77	D：75	B
lele-gesp-cpp-202603-l3	7	8	单选题	已知 unsigned char c = 0x0F;(十六进制 0F =二进制 00001111)，执行 c=c<3;后，c 的十进制值是：()。	A：64	B：72	C：80	D：120	D
lele-gesp-cpp-202603-l3	8	9	单选题	补码的情况下，关于按位取反运算，用笔计算的情况下，以下说法错误的是：()	A：~5的结果是-6(int类型，32位)	B：~0的结果是0(int类型，32位)	C：~(-3)的结果是2(int类型，32位)	D：~8的结果是-9(int类型，32位)	B
lele-gesp-cpp-202603-l3	9	10	单选题	执行以下C+代码后，sub的值是()。 12 string str = "GESP2026"; string sub = str.substr(4, 2)；	A：20	B：02	C：2026	D：026	A
lele-gesp-cpp-202603-l3	10	11	单选题	执行以下代码后，输出结果是：()。 1 int arr[]= {5， 10， 15， 20， 25， 30}； 2 int count = sizeof(arr)/ sizeof(arr[0]); 3 cout << count;	A：4	B：6	C：24	D：30	B
lele-gesp-cpp-202603-l3	11	12	单选题	执行以下代码后，输出结果是：()。 1 char s[10] = "abcde"; 2 int a = sizeof(s) / sizeof(s[0]); 3 int b = strlen(s); cout << a -b;	A：4	B：5	C：6	D：10	B
lele-gesp-cpp-202603-l3	12	13	单选题	以下问题中，最不适合用枚举法解决的是：()	A：找出1~100之间所有能被7整除的数	B：找出100~200之间的所有质数	C：计算1+2+3+..+1000的和	D：找出三位数中个位、十位、百位数字之和等于10的数	C
lele-gesp-cpp-202603-l3	13	14	单选题	用枚举法解决“鸡兔同笼问题：头共35个，脚共94只，求鸡和兔的数量”，以下枚举逻辑最合理的是：()	A：枚举鸡的数量 × (0~35)，兔的数量 y=35-x ，判断 2*x +4*y =94	B：枚举兔的数量 y(0~94),鸡的数量 x=35-y,判断2*x+4*y=94	C：枚举所有整数×(0-100)和y(0-100),判断x+y==35&2*x+4*y=94	D：枚举脚的总数 sum(0~94),判断 sum ==94	A
lele-gesp-cpp-202603-l3	14	15	单选题	模拟“字符串加密”：规则为“每个字符ASCⅡ码+3，若超过z(122)则从a重新开始”，以下代码中正确的条件判断是：() 1 for (int i = 0； i < str.length(); i++){ 2 //需补充条件： 3 4 else { 5 str[i] += 3； 6 } >	A：if (str[i]> 122) str[i] = str[i] + 3 - 26；	B：if (str[i] > 122) str[i] = str[i] - 26；	C：if (str[i] + 3 > 122) str[i] = str[i] - 26；	D：if (str[i] + 3 > 'z') str[i] = 'a'+ (str[i] + 3 - 'z') - 1；	D
lele-gesp-cpp-202603-l3	15	16	判断题	定义int arr[5]={1,2,3};,则 arr[3]的值为0，arr[5]是合法下标。	对	错			错
lele-gesp-cpp-202603-l3	16	17	判断题	定义double arr[10];,未手动初始化时，数组中所有元素的默认值为0.0。	对	错			错
lele-gesp-cpp-202603-l3	17	18	判断题	定义 int arr[]={1,2,3};,则 sizeof(arr)的结果为12(int 占4字节)。	对	错			对
lele-gesp-cpp-202603-l3	18	19	判断题	下面的流程图是用来求1+2+3+..+10的和。 请判断：这个流程图的逻辑正确还是错误？	对	错			对
lele-gesp-cpp-202603-l3	19	20	判断题	下面流程图的功能是计算5对2取余数，输出结果为1。	对	错			对
lele-gesp-cpp-202603-l3	20	21	判断题	已知大写字符A的ASCI编码的十六进制表示为0x41,计算字符m 的ASCI编码的八进制表示为155(八进制)。	对	错			对
lele-gesp-cpp-202603-l3	21	22	判断题	在C++位运算中，各种不同的运算符有优先级的区分，使用括号能够解决优先级的问题。	对	错			对
lele-gesp-cpp-202603-l3	22	23	判断题	由于在0~255范围内，char类型和int类型可以互换，因此在这里×和y相等。 12 char x='1'; int y=1;	对	错			错
lele-gesp-cpp-202603-l3	23	24	判断题	在C++语言中，表达式(0xf0 +0x15) =255)的值为 true。	对	错			错
lele-gesp-cpp-202603-l3	24	25	判断题	如果a为int类型的变量，且a的二进制最低位为0，则表达式(a&3&1)==0)的值为 true 。	对	错			对
lele-gesp-cpp-202512-l3	0	1	单选题	请将二进制数(1101.101)2，转换为等值的10进制数()	A：14.25	B：13.625	C：13.5	D：14.5	B
lele-gesp-cpp-202512-l3	1	2	单选题	以下关于标准C++一维数组的描述，哪一项是错误的？()	A：数组的下标从0开始	B：数组在内存中是连续存放的	C：数组的长度只能在运行时才能确定	D：可以在程序中修改数组某个元素的值	C
lele-gesp-cpp-202512-l3	2	3	单选题	下列代码段执行后，变量sum的值是() ```cpp { int sum = 0; for (int i = 1; i <= 10; i++) { if (i % 3 == 2) continue; sum += i; } } ```	A：12	B：17	C：33	D：40	D
lele-gesp-cpp-202512-l3	3	4	单选题	执行以下程序段，输出值是() ```cpp int x = 5; if (x = 3 >> 2) x = 8 >> 3; cout << x << endl; ```	A：0	B：5	C：120	D：1	B
lele-gesp-cpp-202512-l3	4	5	单选题	已知字符串 s = "C++ Programming",下列程序运行的结果是() ```cpp cout << (int)(s.length() | 3) << endl; ```	A：14	B：15	C：16	D：17	B
lele-gesp-cpp-202512-l3	5	6	单选题	以下代码是一个程序的部分代码，能够正确执行，输出的结果是() ```cpp int arr[5] = {1, 2, 3, 4, 5}; int p = arr[1]; cout << (p + 2) << endl; ```	A：1	B：2	C：3	D：4	D
lele-gesp-cpp-202512-l3	6	7	单选题	以下关于C++求最小值函数 min()的描述，不正确的是()	A：函数必须返回一个值	B：该函数可以嵌套调用	C：调用min(5)是错误的，不能通过编译	D：调用min()(不传任何参数)可以通过编译，结果为0	D
lele-gesp-cpp-202512-l3	7	8	单选题	在一个特定的计算机系统中，假如unsigned int类型需要占用2个字节的存储空间（每个字节有8位），则unsigned int 可以表示的数据范围是()	A：0~65535	B：0~65536	C：-65536~65535	D：0~32767	A
lele-gesp-cpp-202512-l3	8	9	单选题	以下代码执行后，数组arr的内容是() ```cpp int arr[6] = {1, 2, 3, 4, 5, 6}; for (int i = 0; i < 6; i += 2) { arr[i] = arr[i] + arr[i+1]; arr[i+1] = arr[i] - arr[i+1]; arr[i] = arr[i] - arr[i+1]; } ```	A：{2,1,4,3,6,5}	B：{1,2,3,4,5,6}	C：{3,1,4,2,5,3}	D：{1,3,2,5,4,6}	A
lele-gesp-cpp-202512-l3	9	10	单选题	a&b|(c^d),其中a=3,b=7,c=15,d=4,计算结果是()	A：十进制11	B：二进制11	C：八进制11	D：十六进制11	A
lele-gesp-cpp-202512-l3	10	11	单选题	整型变量x的初始值为10，以下代码的输出结果是() ```cpp int t = x--; t -= x; cout << t << endl; ```	A：0	B：-1	C：1	D：死循环	C
lele-gesp-cpp-202512-l3	11	12	单选题	根据下面的流程图，如果成绩score输入60，输出的结果是() 流程图：开始 -> 输入成绩score -> score≥90？否 -> score≥60？是 -> 输出“及格” -> 结束	A：优秀	B：及格	C：不及格	D：没有输出	B
lele-gesp-cpp-202512-l3	12	13	单选题	以下代码运行后，sum的结果是() ```cpp int arr[5] = {2,4,6,8,10}; int sum = 0; for (int i = 0; i < 5; i++) { switch (arr[i]) { case 0: sum += 1; break; case 1: sum += 2; break; case 2: sum += 3; break; } } ```	A：10	B：11	C：14	D：15	B
lele-gesp-cpp-202512-l3	13	14	单选题	以下关于C++中abs()函数的描述，正确的是()	A：abs()函数可用于计算 int 类型整数的绝对值，头文件为<cmath> 或 <cstdlib>	B：调用abs(3.14)可以四舍五入得到3	C：abs(-1,-2)的返回值是1	D：若传入负数浮点数，abs()会自动截断小数部分后返回整数绝对值	A
lele-gesp-cpp-202512-l3	14	15	单选题	如果字符串s的值是GESP,以下代码s的最后结果是() ```cpp for (int i = 0; i < s.length(); i++) { s[i] = toupper(s[i] + i); } ```	A：GESP	B：HFTR	C：hesp	D：GFUS	D
lele-gesp-cpp-202512-l3	15	16	判断题	在C++中，数组名不能改变，数组名不能被赋值。	对	错			对
lele-gesp-cpp-202512-l3	16	17	判断题	整型变量a的值为3，浮点数变量b的值为3.5，在C++编译环境下，经过a*=b计算后，a的值变为10.5，此时如果输出a,将输出10.5。	对	错			错
lele-gesp-cpp-202512-l3	17	18	判断题	strcmp(str1,str2)返回0表示str1大于str2,返回正数表示两者相等。	对	错			错
lele-gesp-cpp-202512-l3	18	19	判断题	以下代码输出结果为8。 ```cpp int a=5,b=3; int c = a+++++b; cout << c << endl; ```	对	错			错
lele-gesp-cpp-202512-l3	19	20	判断题	位运算符&、|、^、~的优先级高于算术运算符+、-、*、/。	对	错			错
