# GESP C++ L3 考点清单（只能从下列 id 中选择，禁止编造）
#   cpp3-kp01 | 一维数组进阶 | 数组与字符串
#   cpp3-kp02 | 二维数组/矩阵 | 数组与字符串
#   cpp3-kp03 | 字符数组与字符串基础 | 数组与字符串
#   cpp3-kp04 | string 字符串进阶 | 数组与字符串
#   cpp3-kp05 | 函数定义与调用 | 函数与递归
#   cpp3-kp06 | 函数递归 | 函数与递归
#   cpp3-kp07 | 变量作用域与生命周期 | 基础语法
#   cpp3-kp08 | 结构体 struct | 结构体入门
#   cpp3-kp09 | 指针基础 | 指针基础
#   cpp3-kp10 | 指针与数组 | 指针基础
#   cpp3-kp11 | 冒泡排序 | 排序查找
#   cpp3-kp12 | 选择排序 | 排序查找
#   cpp3-kp13 | 插入排序 | 排序查找
#   cpp3-kp14 | 排序思想与快排入门 | 排序查找
#   cpp3-kp15 | 顺序查找 | 排序查找
#   cpp3-kp16 | 二分查找 | 排序查找
#   cpp3-kp17 | 进制转换 | 进制与位运算
#   cpp3-kp18 | 位运算初步 | 进制与位运算
#   cpp3-kp19 | 枚举算法 | 枚举模拟
#   cpp3-kp20 | 模拟算法 | 枚举模拟
#   cpp3-kp21 | 综合应用 | 综合应用
#
# 列：paperId	idx	qNo	type	stem	optA	optB	optC	optD	answer
lele-680	20	6	判断题	若将一个正整数化为二进制数，在此二进制数中，我们将数字 1 的个数是偶数的这类二进制数称为 A 类数， 否则就称其为 B 类数。例如：(13) 10 =(1101) 2 ，其中 1 的个数为 3则称此数为 B 类数；(10) 10 =(1010) 2 ，其中 1 的个数为 2，称此数为 A 类数；判断（2025）10化为二进制后，1的个数为偶数个，因此2025为A类数。	A：对	B：错			A
lele-680	21	7	判断题	该段程序将 n 不停地除以 2，并输出此时的商和余数，直到 n=0 为止	A：对	B：错			A
lele-680	22	8	判断题	两个13进制的数A和B，在10进制下分别表示10和11。（A+B）13=（18）13，也就是说13进制数A加上13进制数B，和是13进制数18。	A：对	B：错			A
lele-680	23	9	判断题	k 进制，逢 k 进第二位， 进百位， 进千位	A：对	B：错			A
lele-680	24	10	判断题	CCF(十九进制) = 21AC(十三进制)(不区分大小写	A：对	B：错			B
lele-600	0	1	单选题	下列二进制表示的十进制数值分别是（ ）	A：-125，-3	B：-3, -125	C：-3，-3	D：-125，-125	B
lele-600	1	2	单选题	关于计算机中的编码，下列说法中错误的是（）	A：对于无符号数，原码就是真值	B：正数的反码是其本身	C：负数的反码和补码是不一样的	D：负数的反码，在其原码的基础上, 各个位取反	D
lele-600	2	3	单选题	16进制数B2025转换成8进制数是（）	A：2620045	B：2004526	C：729125	D：2420045	A
lele-600	3	4	单选题	625.625变成二进制是（ ）。	A：1001110001.101	B：101.101	C：101.1001110001	D：1001110001.1101	A
lele-600	4	5	单选题	下面逻辑运算中，正确的是（ ）	A：5&&3==0	B：5|3==8	C：5||3==11	D：5&3==0001	D
lele-600	5	6	单选题	补码1111 1101进行运算1111 1101>>1以后得到的结果是（）	A：1111 1100	B：-2	C：1111 1101	D：1111 1010	B
lele-600	6	7	单选题	下列代码输出的是	A：12345	B：2345@	C：112345chenadai	D：12345chenadai	C
lele-600	7	8	单选题	a|10（a与10都是10进制，且二进制表示最高位为1）运算的结果是（ ）。	A：使a的二进制表示从右往左的第二位为1	B：使a的二进制表示从右往左的第一位为0	C：使a的二进制表示从右往左第二位为0	D：使a的二进制表示最高位为0	A
lele-600	8	9	单选题	下列程序输出的是（ ）	A：right	B：wrong	C：hello	D：不能正确执行	A
lele-600	9	10	单选题	下列程序中，假设一个字符占用的内存空间是1，下列程序中，ch占用的内存空间是 ( )	A：11	B：10	C：13	D：12	D
lele-600	10	11	单选题	下列程序最后输出的是（）	A：65	B：A	C：a	D：97	D
lele-600	11	12	单选题	想要计算从数字n到数字m之间（包含n和m）有多少个数字d出现，下列程序哪个能够实现（ ）。	A：	B：	C：	D：	C
lele-600	12	13	单选题	兔子五元一只，鸡三元一只，小鸭子一元三只，现在你有一百元要买一百只，兔子、鸡、鸭子，问兔子、鸡、鸭子各买多少只，每种必须至少一只，下列哪个程序能实现。（ ）。	A：	B：	C：	D：	D
lele-600	13	14	单选题	求小于等于N的素数的方法中，有一种方法是将所有从2到它本身减1的数都除一遍，如果不能整除，就是素数。下列哪个程序，体现了这种方法（）	A：	B：	C：	D：	C
lele-600	14	15	单选题	工人工作一天，会得到一个金环作为工资报酬，某个工作需要15天完成，一条15个环的金环项链，为了严格执行每天工作结束时，完成对工人工资的结算，最少需要将金环项链剪裁成几段，每段几个金环（ ）	A：4段，分别是1、2，4，8	B：15段，每段1个	C：6段，分别是3、3、3、3、2、1	D：9段，分别是2、2、2、2、2、2、1、1、1	A
lele-600	15	1	判断题	为了简化计算机基本运算电路，使加减法都只需要通过加法电路实现，也就是让减去一个正数或加上一个负数这样的运算可以用加上一个正数来代替。于是改变负数存储的形式，存储成一种可以直接当成正数来相加的形式，这种形式就是补码。	A：对	B：错			A
lele-600	16	2	判断题	使用原码进行的计算， 2+(-1) 的结果是 -3	A：对	B：错			A
lele-600	17	3	判断题	反码计算加减法：加法与减法结果都是正确的，只是解决不了 -0 的问题	A：对	B：错			A
lele-600	18	4	判断题	10 进制数 63，在转换成二进制的计算过程中，产生了如下的式子:按照从前往后的顺序，获得 63 的二进制值是 111111	A：对	B：错			B
lele-600	19	5	判断题	下列程序输出的是 A	A：对	B：错			A
lele-600	20	6	判断题	下列可执行程序段中，最后 pos 的值是 4	A：对	B：错			A
lele-600	21	7	判断题	该段程序将不能正确执行	A：对	B：错			B
lele-600	22	8	判断题	将输出 97	A：对	B：错			A
lele-600	23	9	判断题	自然界中，最小的素数是 2	A：对	B：错			A
lele-600	24	10	判断题	CCF(十六进制) = 12363(七进制)	A：对	B：错			A
lele-582	0	1	单选题	小杨父母带他到某培训机构给他报名参加CCF组织的GESP认证考试的第1级，那他可以选择的认证语言有（）种。	A：1	B：2	C：3	D：4	C
lele-582	1	2	单选题	下面流程图在yr输入2024时，可以判定yr代表闰年，并输出 2月是29天 ，则图中菱形框中应该填入（ ）。	A：(yr%400==0) || (yr%4==0)	B：(yr%400==0) || (yr%4==0 && yr%100!=0)	C：(yr%400==0) && (yr%4==0)	D：(yr%400==0) && (yr%4==0 && yr%100!=0)	B
lele-582	2	3	单选题	一般默认64位计算机系统中整型变量（int）还是32位，则整数能够表示的数据范围是( )。	A：	B：	C：	D：	C
lele-582	3	4	单选题	下列代码将十进制转化成八进制，则横线上应填入（ ）。	A：oct_number[i] = decimal % 8; decimal /= 8;	B：oct_number[i] = decimal / 8; decimal %/= 8;	C：oct_number[i++] = decimal % 8; decimal /= 8;	D：oct_number[i++] = decimal / 8; decimal %= 8;	C
lele-582	4	5	单选题	二进制数101.11对应的十进制数是（ ）。	A：6.5	B：5.5	C：5.75	D：5.25	C
lele-582	5	6	单选题	下列流程图的输出结果是（ ） 。	A：5	B：10	C：20	D：30	B
lele-582	6	7	单选题	下列代码的输出结果是（ ）。	A：12	B：6	C：3	D：1	C
lele-582	7	8	单选题	下列代码的输出结果是（ ）。	A：a = 5, b = 10	B：a = 5, b = 5	C：a = 10, b = 5	D：a = 10, b = 10	C
lele-582	8	9	单选题	如果字符串定义为 char str[] = "GESP"; ，则字符数组 str 的长度为( )。	A：0	B：4	C：5	D：6	C
lele-582	9	10	单选题	在下列代码的横线处填写( )，可以使得输出是“7”。	A：max > array[i]	B：max < array[i]	C：max = array[i]	D：以上均不对	B
