# GESP C++ L3 考点清单（只能从下列 id 中选择，禁止编造）
#   cpp3-kp01 | 一维数组进阶 | 数组与字符串
#   cpp3-kp02 | 二维数组/矩阵 | 数组与字符串
#   cpp3-kp03 | 字符数组与字符串基础 | 数组与字符串
#   cpp3-kp04 | string 字符串进阶 | 数组与字符串
#   cpp3-kp05 | 函数定义与调用 | 函数与递归
#   cpp3-kp06 | 函数递归 | 函数与递归
#   cpp3-kp07 | 变量作用域与生命周期 | 基础语法
#   cpp3-kp08 | 结构体 struct | 结构体入门
#   cpp3-kp09 | 指针基础 | 指针基础
#   cpp3-kp10 | 指针与数组 | 指针基础
#   cpp3-kp11 | 冒泡排序 | 排序查找
#   cpp3-kp12 | 选择排序 | 排序查找
#   cpp3-kp13 | 插入排序 | 排序查找
#   cpp3-kp14 | 排序思想与快排入门 | 排序查找
#   cpp3-kp15 | 顺序查找 | 排序查找
#   cpp3-kp16 | 二分查找 | 排序查找
#   cpp3-kp17 | 进制转换 | 进制与位运算
#   cpp3-kp18 | 位运算初步 | 进制与位运算
#   cpp3-kp19 | 枚举算法 | 枚举模拟
#   cpp3-kp20 | 模拟算法 | 枚举模拟
#   cpp3-kp21 | 综合应用 | 综合应用
#
# 列：paperId	idx	qNo	type	stem	optA	optB	optC	optD	answer
lele-837	6	7	单选题	以下关于C++函数的描述，正确的是（ ）。	A：函数必须要有参数。	B：函数通过 return 语句只能返回一个值。但是可以通过很多间接的方式返回多个值。	C：main 函数可以被其他函数调用。	D：函数的定义可以直接嵌套，即一个函数内部可以真正定义另一个函数	B
lele-837	7	8	单选题	以下C++代码 count++ 执行的次数是（ ）。	A：2	B：3	C：4	D：0	D
lele-837	8	9	单选题	以下C++代码段的输出是（ ）	A：0#01#012#0123#	B：1#12#123#1234#	C：0#1#2#3#	D：0#01#012#01243#	A
lele-837	9	10	单选题	以下关于C++变量作用域的说法，错误的是（ ）。	A：在 for 循环语句中声明的变量，其作用域仅限于该循环体内。	B：在函数内部声明的变量（局部变量），仅在函数内部有效	C：在所有函数外部声明的变量，在整个程序中都有效。	D：不同函数中的局部变量可以同名，它们代表不同的内存单元	C
lele-837	10	11	单选题	关于以下代码的说法正确的是（ ）。	A：能够反转任何位数的整数	B：能够反转的最大位数正整数是 2147483647	C：能够反转的最大位数正整数是 2147483648	D：能够反转的最大位数正整数是 1463847412	D
lele-837	11	12	单选题	以下C++代码试图查找数组中的最大值，划线处应填入（ ）	A：0	B：arr[-1]	C：arr[0]	D：size	C
lele-837	12	13	单选题	以下关于C++函数的说法，正确的是（ ）	A：函数参数传递只有值传递一种方式。	B：函数的形参在函数调用结束后依然占用内存空间	C：没有返回值的函数必须声明为 void 类型，且不能包含 return 语句	D：C++11 及之后标准要求函数必须显式声明返回类型，不允许默认返回 int	D
lele-837	13	14	单选题	以下C++代码中存在几处错误（ ）	A：0处	B：1处	C：2处	D：3处	C
lele-837	14	15	单选题	以下关于C++中 string 类和字符数组( char[] )的说法，错误的是（ ）。	A：string 对象可以使用 = 进行赋值，而字符数组需要使用 strcpy	B：string 对象的长度可以使用 length() 成员函数获取，而字符数组需要使用 strlen() 函数	C：string 对象在内存中是动态分配空间的，因此可以自动处理字符串长度的变化	D：string 对象和字符数组都可以使用 == 运算符来直接比较两个字符串的内容是否相同。	D
lele-837	15	1	判断题	表达式 sizeof('a') 的结果总是 1 ，因为 'a' 是一个字符	A：对	B：错			B
lele-837	16	2	判断题	在C++中，所有全局变量如果没有显式初始化，都会被自动初始化为0。	A：对	B；错			A
lele-837	17	3	判断题	do { ... } while (false); 循环体内的语句至少会被执行一次。	A：对	B：错			A
lele-837	18	4	判断题	在C++中， ++i 是一个左值表达式，而 i++ 是一个右值表达式。	A：对	B：错			A
lele-837	19	5	判断题	对于 enum Color { RED, GREEN, BLUE }; ， RED 的类型是 int	A：对	B：错			B
lele-837	20	6	判断题	#define SQUARE(x) x * x 是一个安全的宏定义， SQUARE(2+3) 会正确计算出 25 。	A：对	B：错			B
lele-837	21	7	判断题	在C++中， char 类型的取值范围总是 -128 到 127。	A：对	B：错			B
lele-837	22	8	判断题	表达式 a > b ? a : b = 10; 一定是合法的C++代码。	A：对	B：错			B
lele-837	23	9	判断题	#include "file.h" 和 #include <file.h> 在编译器查找头文件时的搜索策略是完全相同的。	A：对	B：错			B
lele-837	24	10	判断题	在同一个作用域内， extern 声明的变量可以多次定义	A：对	B：错			B
lele-gesp-cpp-202509-l3	0	1	单选题	执行以下C++代码后，c的数值是()。 int a=10, b=3; double c=a/b;	A：3.33333	B：3.333	C：3.0	D：3.3	C
lele-gesp-cpp-202509-l3	1	2	单选题	下列C++表达式的结果为true的是()。	A：(5<=5)&(7<5)	B：!(10>5)	C：(10!=10)||(5>=3)	D：(5=3)&&(4>2)	C
lele-gesp-cpp-202509-l3	2	3	单选题	以下关于C++数组的说法，错误的是()。	A：数组的下标通常从0开始。	B：int arr[5];声明了一个包含5个整数的数组。	C：数组的大小必须在编译时确定，不能使用变量定义大小。	D：可以通过arr[5]来访问int arr[5];数组的最后一个元素。	D
lele-gesp-cpp-202509-l3	3	4	单选题	执行以下C++代码后，变量sum的值是()。 int sum=0; for(int i=1;i<=5;i+=2){ sum+=i; }	A：6	B：9	C：15	D：死循环	B
lele-gesp-cpp-202509-l3	4	5	单选题	要正确定义一个返回两个整数中较大值的函数max，应该使用()。	A：void max(int a,int b){return a>b?a:b;}	B：int max(int a,int b){if(a>b)return a;else return b;}	C：int max(a,b){if(a>b)return a;else return b;}	D：void max(a,b){cout<<(a>b?a:b);}	B
lele-gesp-cpp-202509-l3	5	6	单选题	执行以下C++代码后，数组arr的内容是()。 int arr[4]={1,2,3}; arr[3]=arr[0]+arr[2];	A：{1,2,3,3}	B：{1,2,3,4}	C：{1,2,3,5}	D：{1,2,3,6}	B
lele-gesp-cpp-202509-l3	6	7	单选题	以下关于C++函数的描述，正确的是()。	A：函数必须要有参数。	B：函数通过return语句只能返回一个值。但是可以通过很多间接的方式返回多个值。	C：main函数可以被其他函数调用。	D：函数的定义可以直接嵌套，即一个函数内部可以真正定义另一个函数。	B
lele-gesp-cpp-202509-l3	7	8	单选题	以下C++代码count++执行的次数是()。 int i=10; int count=0; while(i>0){ i-=3; continue; count++; }	A：2	B：3	C：4	D：0	D
lele-gesp-cpp-202509-l3	8	9	单选题	以下C++代码段的输出是()。 for(int i=0;i<4;i++){ for(int j=0;j<=i;j++){ cout<<j; } cout<<"#"; }	A：0#01#012#0123#	B：1#12#123#1234#	C：0#1#2#3#	D：0#01#012#01243#	A
lele-gesp-cpp-202509-l3	9	10	单选题	以下关于C++变量作用域的说法，错误的是()。	A：在for循环语句中声明的变量，其作用域仅限于该循环体内。	B：在函数内部声明的变量（局部变量），仅在函数内部有效。	C：在所有函数外部声明的变量，在整个程序中都有效。	D：不同函数中的局部变量可以同名，它们代表不同的内存单元。	C
lele-gesp-cpp-202509-l3	10	11	单选题	关于以下代码的说法正确的是()。 int reversed=0; while(x!=0){ int digit=x%10; x/=10; reversed=reversed*10+digit; }	A：能够反转任何位数的整数	B：能够反转的最大位数正整数是2147483647	C：能够反转的最大位数正整数是2147483648	D：能够反转的最大位数正整数是1463847412	D
lele-gesp-cpp-202509-l3	11	12	单选题	以下C++代码试图查找数组中的最大值，划线处应填入()。 int findMax(int arr[],int size){ int maxVal=_____; for(int i=1;i<size;i++){ if(arr[i]>maxVal){ maxVal=arr[i]; } } return maxVal; }	A：0	B：arr[-1]	C：arr[0]	D：size	C
lele-gesp-cpp-202509-l3	12	13	单选题	以下关于C++函数的说法，正确的是()。	A：函数参数传递只有值传递一种方式。	B：函数的形参在函数调用结束后依然占用内存空间。	C：没有返回值的函数必须声明为void类型，且不能包含return语句。	D：C++11及之后标准要求函数必须显式声明返回类型，不允许默认返回int。	D
lele-gesp-cpp-202509-l3	13	14	单选题	以下C++代码中存在几处错误()。 #include <iostream> using namespace std; int main(){ const int SIZE=5; int arr[SIZE]; for(int i=0;i<=SIZE;i++){ arr[i]=i*2; } cout<<arr[SIZE]<<endl; return 0; }	A：0处	B：1处	C：2处	D：3处	C
lele-gesp-cpp-202509-l3	14	15	单选题	以下关于C++中string类和字符数组(char[])的说法，错误的是()。	A：string对象可以使用=进行赋值，而字符数组需要使用strcpy。	B：string对象的长度可以使用length()成员函数获取，而字符数组需要使用strlen()函数。	C：string对象在内存中是动态分配空间的，因此可以自动处理字符串长度的变化。	D：string对象和字符数组都可以使用==运算符来直接比较两个字符串的内容是否相同。	D
lele-gesp-cpp-202509-l3	15	16	判断题	表达式sizeof('a')的结果总是1，因为'a'是一个字符。	对	错			错
lele-gesp-cpp-202509-l3	16	17	判断题	在C++中，所有全局变量如果没有显式初始化，都会被自动初始化为0。	对	错			对
lele-gesp-cpp-202509-l3	17	18	判断题	do{...}while(false);循环体内的语句至少会被执行一次。	对	错			对
lele-gesp-cpp-202509-l3	18	19	判断题	在C++中，++i是一个左值表达式，而i++是一个右值表达式。	对	错			对
lele-gesp-cpp-202509-l3	19	20	判断题	对于enum Color{RED,GREEN,BLUE};，RED的类型是int。	对	错			错
lele-gesp-cpp-202509-l3	20	21	判断题	#define SQUARE(x)x*x是一个安全的宏定义，SQUARE(2+3)会正确计算出25。	对	错			错
lele-gesp-cpp-202509-l3	21	22	判断题	在C++中，char类型的取值范围总是-128到127。	对	错			错
lele-gesp-cpp-202509-l3	22	23	判断题	表达式a>b?a:b=10;一定是合法的C++代码。	对	错			错
lele-gesp-cpp-202509-l3	23	24	判断题	#include "file.h"和#include <file.h>在编译器查找头文件时的搜索策略是完全相同的。	对	错			错
lele-gesp-cpp-202509-l3	24	25	判断题	在同一个作用域内，extern声明的变量可以多次定义。	对	错			错
lele-785	0	1	单选题	8位二进制原码能表示的最小整数是：（ ）	A：-127	B：-128	C：-255	D：-256	A
lele-785	1	2	单选题	反码表示中，零的表示形式有：	A：1种	B：2种	C：8种	D：16种	B
lele-785	2	3	单选题	补码 1011 1011 对应的真值是( )	A：-69	B：-59	C：-68	D：-58	A
lele-785	3	4	单选题	若X的8位补码为 0000 1010，则 X/2 的补码是（ ）。	A：0000 0101	B：1000 0101	C：0000 0101 或 1000 0101	D：算术右移后结果取决于符号位	A
lele-785	4	5	单选题	二进制数 1101.101 对应的十进制数是( )	A：13.625	B：12.75	C：11.875	D：14.5	A
lele-785	5	6	单选题	补码加法中，若最高位和次高位进位不同，则说明（ ）	A：结果正确	B：发生上溢	C：发生下溢	D：结果符号位错误	B
lele-785	6	7	单选题	八进制数 35.6 对应的十进制数是( )	A：29.75	B：28.5	C：27.625	D：30.25	A
lele-785	7	8	单选题	二进制数 1010 | 1100 的结果是（ ）	A：1000	B：1110	C：1010	D：1100	B
lele-785	8	9	单选题	以下哪个位运算可以交换两个变量的值（无需临时变量）( )	A：a = a ^ b; b = a ^ b; a = a ^ b;	B：a = a & b; b = a | b; a = a & b;	C：a = a | b; b = a ^ b; a = a ^ b;	D：a = ~a; b = ~b; a = ~a;	A
lele-785	9	10	单选题	如何正确定义一个长度为5的整型数组( )	A：int array = new int[5];	B：array int[5];	C：int[] array = {1,2,3,4,5};	D：int array[5];	D
lele-785	10	11	单选题	以下程序使用枚举法（穷举法）求解满足条件的三位数，横线处应该填入的是（）#include <iostream>using namespace std;int main() {int count = 0;for (int i = 100; i <= 999; i++) {int a = i / 100;————————————————————int c = i % 10;if (a * a + b * b == c * c) {count++;}}cout << count << endl;return 0;}	A：int b = (i / 10) / 10;	B：int b = (i / 10) % 10;	C：int b = (i % 10) / 10;	D：int b = (i % 10) % 10;	B
lele-785	11	12	单选题	以下程序模拟了一个简单的小球反弹过程，横线处应该填入的是（）#include <iostream>using namespace std;int main() {int height = 10;int distance = 0;for (int i = 1; i <= 5; i++) { // 模拟5次落地——————————————————————height /= 2;distance += height;}cout << distance << endl;return 0;}	A：distance += height/2;	B：distance += height;	C：distance += height*2;	D：distance += height+1;	B
lele-785	12	13	单选题	C++代码 string s = "GESP考试"; ，s占据字节数是（）	A：10	B：8	C：8或10	D：取决于计算机采用什么编码	D
lele-785	13	14	单选题	C++语句 string s="Gesp Test"; 执行s.rfind("e")以后,输出的是（）	A：1	B：2	C：6	D：3	C
lele-785	14	15	单选题	字符串"Gesp考试",字符数是（ ）	A：10	B：8	C：6	D：字符数多少取决于编码	C
