# GESP C++ L7 考点清单（只能从下列 id 中选择，禁止编造）
#   cpp7-kp01 | 并查集(Union-Find) | 高级数据结构
#   cpp7-kp02 | 树状数组(Fenwick Tree) | 高级数据结构
#   cpp7-kp03 | 线段树(Segment Tree) | 高级数据结构
#   cpp7-kp04 | 字典树(Trie) | 高级数据结构
#   cpp7-kp05 | 二叉搜索树与平衡树入门 | 高级数据结构
#   cpp7-kp06 | 最短路径·Dijkstra | 图论进阶
#   cpp7-kp07 | 最短路径·Floyd | 图论进阶
#   cpp7-kp08 | 最短路径·SPFA/Bellman-Ford | 图论进阶
#   cpp7-kp09 | 最小生成树(Prim/Kruskal) | 图论进阶
#   cpp7-kp10 | 拓扑排序 | 图论进阶
#   cpp7-kp11 | 强连通分量(Tarjan) | 图论进阶
#   cpp7-kp12 | 区间动态规划 | 动态规划进阶
#   cpp7-kp13 | 树形动态规划 | 动态规划进阶
#   cpp7-kp14 | 状态压缩动态规划 | 动态规划进阶
#   cpp7-kp15 | 素数判定与筛法 | 数学与数论
#   cpp7-kp16 | 最大公约数与最小公倍数 | 数学与数论
#   cpp7-kp17 | 模运算与同余基础 | 数学与数论
#   cpp7-kp18 | 快速幂与幂取模 | 数学与数论
#   cpp7-kp19 | 排列与组合基础 | 组合数学初步
#   cpp7-kp20 | 组合数计算与递推 | 组合数学初步
#   cpp7-kp21 | 二分答案与最值最优化 | 综合应用
#
# 列：paperId	idx	qNo	type	stem	optA	optB	optC	optD	answer
lele-gesp-cpp-202509-l7	12	13	单选题	下面init_sieve函数的时间复杂度为()。 int sieve[MAX_N]; void init_sieve(int n){ for (int i = 1；i <= n; i++) sieve[i] = i; for (int i= 2；i <= n; i++) for (int j= i; j <= n;j+= i) sieve[j]-; }	A：O(n)	B：O(n log log n)	C：O(n log n)	D：O(n2)	C
lele-gesp-cpp-202509-l7	13	14	单选题	下面count_triple 函数的时间复杂度为()。 int gcd(int m, int n) { if (m == 0) return n; return gcd(n % m, m); } int count_triple(int n) { int cnt = 0； for (int v= 1； v*v*4 <= n;v++) for (int u=v+1;u*(u+v)*2<=n;u+=2) if (gcd(u, v) = 1){ int a=u* u-v*v int b= u*v* 2； int c=u* u+v* v; cnt += n/(a+ b+c); } return cnt; }	A：O(n2)	B：O(n2 log n)	C：O(n log n)	D：O(n)	C
lele-gesp-cpp-202509-l7	14	15	单选题	下列选项中，哪个不可能是下图的深度优先遍历序列()。 2 3 4 6 8 9	A：2,3,5,7,8,9,6,4,1	B：5,7,8,9,1,2,4,3,6	C：6,8,9,5,7,1,2,3,4	D：8,5,7,9,1,2,3,6,4	B
lele-gesp-cpp-202509-l7	15	16	判断题	C++语言中，表达式9&12的结果类型为int、值为8。	对	错			错
lele-gesp-cpp-202509-l7	16	17	判断题	C++语言中，在有int a[10];定义的范围内，通过表达式a[-1]进行访问将导致编译错误。	对	错			错
lele-gesp-cpp-202509-l7	17	18	判断题	选择排序一般是不稳定的。	对	错			对
lele-gesp-cpp-202509-l7	18	19	判断题	C++语言中，float和int类型一般都是4字节，因此float类型能够表达不同的浮点数值的数量，与int 类型能够表达不同的整数值的数量是相同的。	对	错			错
lele-gesp-cpp-202509-l7	19	20	判断题	使用math.h或 cmath头文件中的对数函数，表达式log(256)的结果类型为double、值约为8.0。	对	错			错
lele-gesp-cpp-202509-l7	20	21	判断题	一棵有N个节点的完全二叉树，则树的深度为[log2(N)」+1。()	对	错			对
lele-gesp-cpp-202509-l7	21	22	判断题	邻接表和邻接矩阵都是图的存储形式。通常，使用邻接表比使用邻接矩阵的时间复杂度更低。	对	错			错
lele-gesp-cpp-202509-l7	22	23	判断题	C++语言中，类的构造函数可以声明为私有(private)。	对	错			对
lele-gesp-cpp-202509-l7	23	24	判断题	泛洪算法的递归实现容易造成溢出，因此大的二维地图算法中，一般使用广度优先搜索实现。	对	错			对
lele-gesp-cpp-202509-l7	24	25	判断题	很多游戏中为玩家设置多种可供学习的技能，要学习特定技能又往往需要先学习1个或以上的前置技能。尽管这样的技能间依赖关系常被玩家称为“技能树”，但它并不一定是树，更可能是有向无环图。	对	错			对
lele-789	0	1	单选题	已知小写字母 b 的ASCII码为98，下列C++代码的输出结果是（ ）	A：b	B：bbbb	C：f	D：102	C
lele-789	1	2	单选题	已知 a 为 int 类型变量， p 为 int * 类型变量，下列赋值语句不符合语法的是（ ）。	A：*(p + a) = *p;	B：*(p - a) = a;	C：p + a = p;	D：p = p + a;	C
lele-789	2	3	单选题	下列关于C++类的说法，错误的是( )。	A：如需要使用基类的指针释放派生类对象，基类的析构函数应声明为虚析构函数。	B：构造派生类对象时，只调用派生类的构造函数，不会调用基类的构造函数。	C：基类和派生类分别实现了同一个虚函数，派生类对象仍能够调用基类的该方法。	D：如果函数形参为基类指针，调用时可以传入派生类指针作为实参	B
lele-789	3	4	单选题	下列C++代码的输出是（ ）。	A：6	B：8	C：编译出错，无法运行。	D：不确定，可能发生运行时异常	D
lele-789	4	5	单选题	假定只有一个根节点的树的深度为 ，则一棵有 个节点的完全二叉树，则树的深度为( )。	A：	B：	C：	D：不确定，可能发生运行时异常	A
lele-789	5	6	单选题	对于如下图的二叉树，说法正确的是（ ）。	A：先序遍历是 ABDEC 。	B：中序遍历是 BDACE 。	C：后序遍历是 DBCEA 。	D：广度优先遍历是 ABCDE 。	D
lele-789	6	7	单选题	图的存储和遍历算法，下面说法错误的是（ ）。	A：图的深度优先遍历须要借助队列来完成。	B：图的深度优先遍历和广度优先遍历对有向图和无向图都适用。	C：使用邻接矩阵存储一个包含 个顶点的有向图，统计其边数的时间复杂度为	D：同一个图分别使用出边邻接表和入边邻接表存储，其边结点个数相同。	A
lele-789	7	8	单选题	一个连通的简单有向图，共有28条边，则该图至少有( )个顶点。	A：5	B：6	C：7	D：8	B
lele-789	8	9	单选题	以下哪个方案不能合理解决或缓解哈希表冲突（ ）。	A：在每个哈希表项处，使用不同的哈希函数再建立一个哈希表，管理该表项的冲突元素	B：在每个哈希表项处，建立二叉排序树，管理该表项的冲突元素	C：使用不同的哈希函数建立额外的哈希表，用来管理所有发生冲突的元素	D：覆盖发生冲突的旧元素。	D
lele-789	9	10	单选题	以下关于动态规划的说法中，错误的是（ ）。	A：动态规划方法通常能够列出递推公式	B：动态规划方法的时间复杂度通常为状态的个数。	C：动态规划方法有递推和递归两种实现形式。	D：对很多问题，递推实现和递归实现动态规划方法的时间复杂度相当	B
lele-789	10	11	单选题	下面程序的输出为（ ）。	A：8	B：13	C：64	D：结果是随机的	A
lele-789	11	12	单选题	下面程序的时间复杂度为（ ）。	A：	B：	C：	D：	D
lele-789	12	13	单选题	下面 search 函数的平均时间复杂度为( )。	A：	B：	C：	D：	C
lele-789	13	14	单选题	下面程序的时间复杂度为（ ）。	A：	B：	C：	D：	A
lele-789	14	15	单选题	下列选项中，哪个不可能是下图的广度优先遍历序列（ ）	A：1, 2, 4, 5, 3, 7, 6, 8, 9	B：1, 2, 5, 4, 3, 7, 8, 6, 9	C：1, 4, 5, 2, 7, 3, 8, 6, 9	D：1, 5, 4, 2, 7, 3, 8, 6, 9	B
lele-789	15	1	判断题	C++语言中，表达式 9 & 12 的结果类型为 int 、值为 8 。	A：对	B：错			A
lele-789	16	2	判断题	C++语言中，指针变量指向的内存地址不一定都能够合法访问。	A：对	B：错			A
lele-789	17	3	判断题	对n个元素的数组进行快速排序，最差情况的时间复杂度为	A；对	B：错			B
lele-789	18	4	判断题	一般情况下， long long 类型占用的字节数比 float 类型多。	A：对	B：错			A
lele-789	19	5	判断题	使用 math.h 或 cmath 头文件中的函数，表达式 pow(10, 3) 的结果的值为 1000 、类型为 int 。	A：对	B：错			B
lele-789	20	6	判断题	二叉排序树的中序遍历序列一定是有序的。	A：对	B：错			A
lele-789	21	7	判断题	无论哈希表采用何种方式解决冲突，只要管理的元素足够多，都无法避免冲突。	A：对	B：错			A
lele-789	22	8	判断题	在C++语言中，类的构造函数和析构函数均可以声明为虚函数	A：对	B：错			B
lele-789	23	9	判断题	动态规划方法将原问题分解为一个或多个相似的子问题，因此必须使用递归实现	A：对	B：错			B
lele-789	24	10	判断题	如果将城市视作顶点，公路视作边，将城际公路网络抽象为简单图，可以满足城市间的车道级导航需求。	A：对	B：错			B
lele-684	0	1	单选题	下列哪个选项是C++中的关键字？	A：function	B：class	C：method	D：object	B
lele-684	1	2	单选题	下面代码输出的是（）	A：1	B：2	C：5	D：10	A
lele-684	2	3	单选题	以下代码的输出是什么？	A：10	B：20	C：地址值	D：编译错误	B
lele-684	3	4	单选题	下面代码输出的是（）	A：1	B：2	C：3	D：4	C
lele-684	4	5	单选题	下列关于排序的说法，正确的是( )。	A：选择排序是最快的排序算法之一。	B：归并排序通常是稳定的。	C：最差情况， 个元素做快速排序的时间复杂度为	D：最好情况， 个元素做插入排序的时间复杂度为	B
lele-684	5	6	单选题	下面关于C++类构造和析构函数的说法，错误的是（ ）。	A：构造函数不能声明为虚函数。	B：析构函数必须声明为虚函数。	C：类的默认构造函数可以被声明为private。	D：类的析构函数可以被声明为private。	B
lele-684	6	7	单选题	下列关于树和图的说法，错误的是（ ）。	A：树是一种有向无环图，但有向无环图不都是一棵树。	B：如果把树看做有向图，每个节点指向其子节点，则该图是强连通图。	C：个顶点且连通的无向图，其最小生成树一定包含 N-1个条边	D：N+1个顶点、 条边的有向图，一定不是强连通的	B
lele-684	7	8	单选题	2025是个神奇的数字，因为它是由两个数20和25拼接而成，而且2025=（20-25）^2小杨决定写个程序找找小于 的正整数中共有多少这样神奇的数字。下面程序横线处应填入的是（ ）。	A：nl + nr == n	B：nl + nr == n2	C：(nl + nr) * (nl + nr) == n	D：(nl + nr) ^ 2 == n2	A
lele-684	8	9	单选题	给定一个无向图，图的节点编号从 0 到 n-1，图的边以邻接表的形式给出。下面的程序使用深度优先搜索（DFS）遍历该图，并输出遍历的节点顺序。横线处应该填入的是（）	A：	B：	C：	D：	D
lele-684	9	10	单选题	给定一个整数数组 nums，找到其中最长的严格上升子序列的长度。子序列是指从原数组中删除一些元素（或不删除）后，剩余元素保持原有顺序的序列。下面的程序横线处应该填入的是（)	A：dp[i] = max(dp[i], dp[j]);	B：dp[i] = max(dp[i+1], dp[j] + 1);	C：dp[i] = max(dp[i], dp[j] - 1);	D：dp[i] = max(dp[i], dp[j] + 1);	D
lele-684	10	11	单选题	给定一个整数数组 nums，找到其中最长的严格上升子序列的长度。子序列是指从原数组中删除一些元素（或不删除）后，剩余元素保持原有顺序的序列。该程序的时间复杂度为（）	A：	B：	C：	D：	A
lele-684	11	12	单选题	给定两个无向图G1和 G2 ，判断它们是否同构。图的同构是指两个图的节点可以通过某种重新编号的方式完全匹配，且边的连接关系一致。为了简化问题，假设图的节点编号从 0 到 n-1，并且图的边以邻接表的形式给出。下面程序中横线处应该给出的是（）	A：hash += to_string(neighbor);	B：hash += to_string(neighbors);	C：hash += to_string(neighbor) + ",";	D：hash -= to_string(neighbors);	C
lele-684	12	13	单选题	给定一个 m×n的二维网格 grid，每个格子中有一个非负整数。请找出一条从左上角 (0, 0) 到右下角 (m-1, n-1) 的路径，使得路径上的数字总和最小。每次只能向右或向下移动。横线处应该填入的是（）	A：dp[i][j] = min(dp[i - 1][j], dp[i][j - 1]) + grid[i][1];	B：dp[i][j] = min(dp[i - 1][j], dp[i][j - 1]) + grid[i][j];	C：dp[i][j] = min(dp[i - 1][j], dp[i][j]) + grid[i][j];	D：dp[i][j] = min(dp[i][j], dp[i][j - 1]) + grid[i][j];	B
lele-684	13	14	单选题	给定一个整数数组 nums，找到一个具有最大和的连续子数组（子数组最少包含一个元素），返回其最大和。下面横线处应该填入的是（）	A：dp[i] = max(nums[i+1], dp[i - 1] + nums[i]);	B：dp[i] = max(nums[i], dp[i - 1] + nums[i]);	C：dp[i] = max(nums[i], dp[i + 1] + nums[i]);	D：dp[i] = max(nums[i], dp[i - 1] + nums[i+1]);	B
lele-684	14	15	单选题	在哈希表的实现中，冲突解决是一个重要的问题。以下哪种方法 不是 常见的哈希表冲突解决策略？	A：链地址法（Chaining）	B：开放地址法（Open Addressing）	C：二次哈希法（Double Hashing）	D：二分查找法（Binary Search）	D
