# GESP C++ L7 考点清单（只能从下列 id 中选择，禁止编造）
#   cpp7-kp01 | 并查集(Union-Find) | 高级数据结构
#   cpp7-kp02 | 树状数组(Fenwick Tree) | 高级数据结构
#   cpp7-kp03 | 线段树(Segment Tree) | 高级数据结构
#   cpp7-kp04 | 字典树(Trie) | 高级数据结构
#   cpp7-kp05 | 二叉搜索树与平衡树入门 | 高级数据结构
#   cpp7-kp06 | 最短路径·Dijkstra | 图论进阶
#   cpp7-kp07 | 最短路径·Floyd | 图论进阶
#   cpp7-kp08 | 最短路径·SPFA/Bellman-Ford | 图论进阶
#   cpp7-kp09 | 最小生成树(Prim/Kruskal) | 图论进阶
#   cpp7-kp10 | 拓扑排序 | 图论进阶
#   cpp7-kp11 | 强连通分量(Tarjan) | 图论进阶
#   cpp7-kp12 | 区间动态规划 | 动态规划进阶
#   cpp7-kp13 | 树形动态规划 | 动态规划进阶
#   cpp7-kp14 | 状态压缩动态规划 | 动态规划进阶
#   cpp7-kp15 | 素数判定与筛法 | 数学与数论
#   cpp7-kp16 | 最大公约数与最小公倍数 | 数学与数论
#   cpp7-kp17 | 模运算与同余基础 | 数学与数论
#   cpp7-kp18 | 快速幂与幂取模 | 数学与数论
#   cpp7-kp19 | 排列与组合基础 | 组合数学初步
#   cpp7-kp20 | 组合数计算与递推 | 组合数学初步
#   cpp7-kp21 | 二分答案与最值最优化 | 综合应用
#
# 列：paperId	idx	qNo	type	stem	optA	optB	optC	optD	answer
lele-gesp-cpp-202606-l7	10	11	单选题	一个长度为11、下标为0到10的哈希表采用线性探测法处理冲突，哈希函数为h(x)=x%11。依次插入22、33、4、15、26，则26最终存放在下标()。	A：0	B：4	C：5	D：6	D
lele-gesp-cpp-202606-l7	11	12	单选题	关于哈希表处理冲突的方法，下列说法正确的是()。	A：线性探测法发生冲突后，只能放弃插入该元素。	B：链地址法可以把哈希到同一位置的多个元素组织在同一个桶中。	C：只要哈希表长度是素数，就一定不会发生冲突。	D：开放定址法查找元素时不需要考虑冲突位置。	B
lele-gesp-cpp-202606-l7	12	13	单选题	某算法需要枚举n个对象；对每个对象，还需要进行一次二分查找。若二分查找的对象规模也是n,则该算法的时间复杂度通常为()。	A：O(n)	B：O(n log n)	C：O(n^2)	D：O(log n)	B
lele-gesp-cpp-202606-l7	13	14	单选题	在升序数组中用二分查找第一个大于等于x的位置。若当前中点mid满足a[mid]<x,下一步应()。	A：令闭区间右边界变为mid - 1	B：令闭区间左边界变为mid + 1	C：立即返回mid	D：交换a[mid]与x	B
lele-gesp-cpp-202606-l7	14	15	单选题	在如下网格中，#表示不能经过的格子，.表示可以经过的格子。从左上角走到右下角，每次只能向右或向下移动，不同路径共有()条。 ``` 12345 ,#.#. #.#.. ..... ```	A：5	B：6	C：7	D：8	D
lele-gesp-cpp-202606-l7	15	16	判断题	使用cmath或math.h中的三角函数时，角度参数默认采用角度制。	对	错			错
lele-gesp-cpp-202606-l7	16	17	判断题	使用cmath或math.h中的pow(2,10)计算2^10时，由于参数均为整型int,返回值类型也为整型int。	对	错			错
lele-gesp-cpp-202606-l7	17	18	判断题	0/1背包使用一维数组优化时，容量从小到大枚举也能保证每件物品最多被选一次。	对	错			错
lele-gesp-cpp-202606-l7	18	19	判断题	哈希表采用开放定址法时，即使哈希函数设计合理，也仍然可能发生冲突。	对	错			对
lele-gesp-cpp-202606-l7	19	20	判断题	同一个图从同一个起点进行深度优先搜索，访问序列一定与邻接点的枚举顺序无关。	对	错			错
lele-gesp-cpp-202606-l7	20	21	判断题	泛洪算法可以用递归DFS实现，但地图很大时可能由于递归层数过深导致调用栈溢出等运行时错误。	对	错			对
lele-gesp-cpp-202606-l7	21	22	判断题	哈夫曼树中不存在度为1的结点。	对	错			对
lele-gesp-cpp-202606-l7	22	23	判断题	冒泡排序的常见实现是稳定排序，选择排序也是。	对	错			错
lele-gesp-cpp-202606-l7	23	24	判断题	在无权图中从起点执行BFS时，某个顶点第一次被访问到的层数等于起点到该顶点经过的最少边数。	对	错			对
lele-gesp-cpp-202606-l7	24	25	判断题	在二维动态规划中，状态dp[i][j]的计算常常依赖其他状态，这些状态的计算必须在完成dp[i][j]的计算前完成。	对	错			对
lele-gesp-cpp-202603-l7	0	1	单选题	假设一个算法时间复杂度的递推式是T(n)=2T(n-1)+1(n为正整数)，且T(0)=1,那么这个算法的时间复杂度是()。	A：O(n)	B：O(n logn)	C：O(n^2)	D：O(2^n)	D
lele-gesp-cpp-202603-l7	1	2	单选题	下面关于“唯一分解定理”和“素数筛法”的说法中，错误的是()。	A：如果预处理出n以内每个数的最小质因子，那么可以在O(logn)时间内完成任意一个不超过n的整数的质因数分解。	B：线性筛（欧拉筛）能够保证每个合数只被其最小质因子筛掉一次，这一性质依赖于唯一分解定理。	C：唯一分解定理保证：若一个数未被任何不超过其平方根的质数筛去，则它一定是质数。	D：唯一分解定理是埃氏筛时间复杂度为 O(nloglogn)的根本原因。	D
lele-gesp-cpp-202603-l7	2	3	单选题	若字符串A与字符串B的最长公共子序列(LCS)长度为5，则()。	A：它们的编辑距离为5	B：它们至少有5个公共字符	C：它们最长公共子串长度为5	D：它们一定长度相等	B
lele-gesp-cpp-202603-l7	3	4	单选题	对于一棵包含n个顶点(n≥2)的树，其所有顶点的度数之和必定等于()。	A：n-1	B：2n-2	C：2n	D：n^2	B
lele-gesp-cpp-202603-l7	4	5	单选题	关于哈希表(Hash Table)在不考虑扩容且采用简单均匀哈希函数的前提下，下列说法中错误的是()。	A：装载因子越大，发生冲突的概率通常越高	B：开放定址法在删除元素时实现相对复杂	C：链地址法在最坏情况下查找时间复杂度为O(n)	D：查找哈希表的时间复杂度总是O(1)	D
lele-gesp-cpp-202603-l7	5	6	单选题	深度优先搜索(DFS)在遍历图时，每当访问到某个顶点后，选择一个相邻的未访问顶点继续搜索，直到某个顶点的所有相邻顶点均已被访问，则退回到前一顶点继续搜索。该算法主要运用了()。	A：分治	B：贪心	C：动态规划	D：回溯	B
lele-gesp-cpp-202603-l7	6	7	单选题	下面程序的运行结果为()。 ```cpp #include<iostream> #include <algorithm> bool check(int n, int a[], int k, int dist) { int cnt = 1; int last = a[0]; for (int i = 1; i < n; i++) { if (a[i] - last >= dist) { cnt++; last = a[i]; } } return cnt >= k; } int solve(int n, int a[], int k) { std::sort(a, a + n); int l = 0; int r = a[n - 1] - a[0]; while (l < r) { int mid = (l + r + 1) / 2; if (check(n, a, k, mid)) l = mid; else r = mid - 1; } return l; } int main() { int a[] = {1, 2, 8, 4, 9}; int n = 5; int k = 3; std::cout << solve(n, a, k) << std::endl; return 0; } ```	A：2	B：3	C：4	D：5	B
lele-gesp-cpp-202603-l7	7	8	单选题	下面程序的时间复杂度是()，假设数组a的值域范围是D。 ```cpp #include<iostream> #include <algorithm> bool check(int n, int a[], int k, int dist) { int cnt = 1; int last = a[0]; for (int i = 1; i < n; i++) { if (a[i] - last >= dist) { cnt++; last = a[i]; } } return cnt >= k; } int solve(int n, int a[], int k) { std::sort(a, a + n); int l = 0; int r = a[n - 1] - a[0]; while (l < r) { int mid = (l + r + 1) / 2; if (check(n, a, k, mid)) l = mid; else r = mid - 1; } return l; } int main() { int a[] = {1, 2, 8, 4, 9}; int n = 5; int k = 3; std::cout << solve(n, a, k) << std::endl; return 0; } ```	A：O(n logn + n log D)	B：O(n log n log D)	C：O(n log n)	D：O(n log D)	A
lele-gesp-cpp-202603-l7	8	9	单选题	某二叉树共有10个结点，记为A~J,已知它的先序遍历序列为：ABDHIECFJG,中序遍历序列为：HDIBEAFJCG,则该二叉树的后序遍历序列是()。	A：HIDEBJFGCA	B：HIDBEJFGCA	C：IHDEBJFGCA	D：HIDEBFJGCA	A
lele-gesp-cpp-202603-l7	9	10	单选题	下面哪一个可能是下图的深度优先遍历序列()。 (图：顶点1-9，连接关系未明确给出，但选项为序列)	A：1,5,4,8,7,9,6,3,2	B：1,5,8,4,7,9,6,3,2	C：2,5,8,7,9,6,3,4,1	D：8,9,6,3,2,5,1,4,7	B
lele-gesp-cpp-202603-l7	10	11	单选题	下面这个有向图的强连通分量的个数是()。 (图：顶点1-16，连接关系未明确给出)	A：3	B：4	C：5	D：6	B
lele-gesp-cpp-202603-l7	11	12	单选题	关于泛洪算法(Flood Fill)的说法，正确的是()。	A：泛洪算法只适用于二维网格中的四连通或八连通问题。	B：泛洪算法必须使用递归方式实现。	C：泛洪算法本质上是对图进行一次从起点出发的搜索。	D：泛洪算法只能用于统计连通块个数，不能用于计算面积或周长。	C
lele-gesp-cpp-202603-l7	12	13	单选题	有6个字符，它们出现的次数分别为：{2,3,3,4,6,8}，现在用哈夫曼编码为这些字符编码，最小加权路径长度WPL(每个字符的出现次数×它的编码长度，再把每个字符结果加起来)的值为()。	A：58	B：60	C：62	D：64	D
lele-gesp-cpp-202603-l7	13	14	单选题	关于单链表、双链表和循环链表，下列说法正确的是()。	A：在单链表中，若已知某结点的指针，则可以在O(1)时间内删除该结点。	B：循环链表中一定不存在空指针。	C：在循环双链表中，尾结点的next指针一定为NULL。	D：在带头结点的循环单链表中，判定链表是否为空只需判断头结点的next是否指向自身。	D
lele-gesp-cpp-202603-l7	14	15	单选题	下列关于树的遍历的说法中，正确的一项是()。	A：对任意一棵树进行深度优先遍历，所得序列一定唯一。	B：已知一棵二叉树的先序遍历和后序遍历序列，可以唯一确定这棵二叉树。	C：已知一棵二叉树的先序遍历和中序遍历序列，可以唯一确定这棵二叉树。	D：一棵二叉树的中序遍历序列是单调递增的，则该二叉树一定是二叉平衡树。	C
lele-gesp-cpp-202603-l7	15	16	判断题	C++语言中，表达式4^2的结果类型为int ，值为6。	对	错			对
lele-gesp-cpp-202603-l7	16	17	判断题	C++中引用可以重新绑定。	对	错			错
lele-gesp-cpp-202603-l7	17	18	判断题	在C++中，若函数形参为引用类型，则在函数内部对该形参的修改会影响对应的实参。	对	错			对
lele-gesp-cpp-202603-l7	18	19	判断题	如果一个最值问题可以用动态规划在多项式时间内求解，那么也一定存在一种贪心策略，可以在多项式时间内求得最优解。	对	错			错
lele-gesp-cpp-202603-l7	19	20	判断题	使用归并排序对n个元素进行排序时，无论最好、最坏还是平均情况，时间复杂度均为O(nlogn)。	对	错			对
lele-gesp-cpp-202603-l7	20	21	判断题	在无向连通图中删除一条边，该图就一定变成非连通图。	对	错			错
lele-gesp-cpp-202603-l7	21	22	判断题	在一个无向图中，每个顶点有不同的编号，在执行深度优先遍历过程中选择下一个顶点时总是优先选择编号更小的相邻顶点，则从指定顶点开始的遍历序列是唯一的。	对	错			对
lele-gesp-cpp-202603-l7	22	23	判断题	若所有字符出现频率相同，则哈夫曼编码一定会得到完全二叉树。	对	错			错
lele-gesp-cpp-202603-l7	23	24	判断题	使用 math.h或 cmath头文件中的函数，表达式 sin(90)的结果为1。	对	错			错
lele-gesp-cpp-202603-l7	24	25	判断题	在一个无向连通图中，从任意顶点开始进行深度优先遍历，最终得到的DFS生成树一定包含图中的所有顶点。	对	错			对
lele-gesp-cpp-202512-l7	0	1	单选题	下面关于C++中形参、实参和定义域的说法中，正确的一项是()。	A：形参是函数定义时所指定的变量，它只在函数内部有效。	B：在函数内部，可以修改传入的形参的值，即使该形参是一个常量引用。	C：实参和形参的类型必须完全一致，否则会导致编译错误。	D：使用指针作为形参时，形参是指向实参的地址，因此对该指针赋值会影响实参。	A
lele-gesp-cpp-202512-l7	1	2	单选题	已知三个序列：s1={3,1,8,2,5,6,7,4},s2={1,5,1,8,6,4,7,5,6},s3={1,8,3,5,7,6,2,4}。以下哪个序列是它们的最长公共子序列()。	A：{1,8,5,6}	B：{1,5,6,7}	C：{1,8,6}	D：{1,5,7,4}	A
lele-gesp-cpp-202512-l7	2	3	单选题	现有一个地址区间为0~10的哈希表，当出现冲突情况，会往后找第一个空的地址存储（到10冲突了就从0开始往后)，现在要依次存储(1,3,5,7,9)，哈希函数为h(x)=(x2+x)mod11。其中9存储在哈希表哪个地址中()。	A：1	B：2	C：3	D：4	D
lele-gesp-cpp-202512-l7	3	4	单选题	在0/1背包问题中，给定一组物品，每个物品有一个重量和价值，背包的容量有限。假设背包的最大容量为W,物品的数量为n,其中第i个物品的重量为w[i],价值为v[i]。以下关于0/1背包问题的描述，正确的是()。	A：在解决0/1背包问题时，使用贪心算法可以保证找到最优解，因为物品只能放入一次。	B：0/1背包是P问题（多项式时间可解问题），它可以在O(nW)的时间复杂度内解决。	C：0/1背包问题中，动态规划解法的空间复杂度为O(nW),但可以通过滚动数组技巧将空间复杂度优化到O(W)	D：0/1背包问题中，每个物品只能选择一次，并且子问题之间是独立的，无法重用计算结果。	C
lele-gesp-cpp-202512-l7	4	5	单选题	一棵深度为6（根节点深度为1）的完全二叉树，节点总数最少有()。	A：31	B：32	C：63	D：64	B
lele-gesp-cpp-202512-l7	5	6	单选题	对于如下二叉树，下面关于访问的顺序说法错误的是()。 A B c D E F G H 1 J	A：DEB FHJIGCA是它的后序遍历序列。	B：A BCDEFGHIJ是它的广度优先遍历序列。	C：ABD ECFGHIJ是它的先序遍历序列。	D：D BE AFCHGJI是它的中序遍历序列。	D
lele-gesp-cpp-202512-l7	6	7	单选题	下面程序的运行结果为()。 ```cpp #include <iostream> int query(int n, int *a, int x) { int l= 0，r= n; while (l < r){ int mid = l + (r - l) / 2； if (a[mid] >= x) r = mid; else l = mid + 1； } if (l = n) return -1； return l; } int main() { int n = 10； int x= 3； int num[] = {1,2,2,3,3,4,5,5,6,7}； std:cout << query(n, num, x)<< "\n"; return 0； } ```	A：2	B：3	C：4	D：5	B
lele-gesp-cpp-202512-l7	7	8	单选题	下面程序中，函数query 的时间复杂度是()。 ```cpp #include <iostream> int query(int n, int *a, int x) { int l= 0，r= n; while (l < r){ int mid = l + (r - l) / 2； if (a[mid] >= x) r = mid; else l = mid + 1； } if (l == n) return -1； return l; } int main() { int n = 10； int x= 3； int num[] = {1， 2， 2， 3， 3,4,5,5,6,7}； std:cout << query(n,num,x)<< "\n"; return 0； } ```	A：O(1)	B：O(log n)	C：O(n)	D：O(n log n)	B
lele-gesp-cpp-202512-l7	8	9	单选题	有5个字符，它们出现的次数分别为2次、2次、3次、3次、5次。现在要用哈夫曼编码的方式来为这些字符进行编码，最小加权路径长度WPL(每个字符的出现次数×它的编码长度，再把每个字符结果加起来)的值为()。	A：30	B：34	C：43	D：47	B
lele-gesp-cpp-202512-l7	9	10	单选题	下面程序的运行结果为()。 ```cpp #include <iostream> using namespace std; int f(int n){ if (n <= 2) return n * 2； return f(n - 1) + f(n - 2)； } int main() { cout << f(5) << endl; return 0； } ```	A：10	B：16	C：26	D：30	B
lele-gesp-cpp-202512-l7	10	11	单选题	一个简单无向图G有36条边，且每个顶点的度数都为4，则图G的顶点个数为()。	A：9	B：12	C：18	D：36	C
lele-gesp-cpp-202512-l7	11	12	单选题	下面关于二叉树的说法正确的是()。	A：任意二叉树的中序遍历与后序遍历必定不相同。	B：对任意二叉树，若已知先序遍历与后序遍历，则该二叉树唯一确定。	C：若二叉树有 n个结点，根节点高度为1，则其高度满足：[log2(n+1)]≤h≤n。	D：在二叉树的先序遍历中，根后紧跟的结点一定是根的左孩子。	C
lele-gesp-cpp-202512-l7	12	13	单选题	假设一个算法时间复杂度的递推式是T(n)=8T()+n√n(n为正整数)，和T(0)=1,那么这个算法的时间复杂度是()。	A：O(n√n)	B：O(n√nlogn)	C：O(n2)	D：O(n2 log n)	B
lele-gesp-cpp-202512-l7	13	14	单选题	下面哪一个可能是下图的深度优先遍历序列()。 2 3 6 8 9	A：1,5,6,3,2,8,9,4,7	B：1,5,8,9,7,4,6,3,2	C：3,2,1,4,7,6,9,5,8	D：2,5,6,3,8,7,9,4,1	B
lele-gesp-cpp-202512-l7	14	15	单选题	下面这个有向图的强连通分量的个数是()。 1 2 3 6 5 10 11 1 8 12	A：3	B：4	C：5	D：6	C
lele-gesp-cpp-202512-l7	15	16	判断题	C++语言中，表达式3^2的结果类型为int,值为9。	对	错			错
lele-gesp-cpp-202512-l7	16	17	判断题	使用cmath头文件中的正弦函数，表达式sin(90)的结果类型为double,值约为1.0。	对	错			错
lele-gesp-cpp-202512-l7	17	18	判断题	使用strcmp("10","9")比较两个字符串，返回值大于0，说明"10"比"9"大。	对	错			错
lele-gesp-cpp-202512-l7	18	19	判断题	选择排序是一种不稳定的排序算法，而冒泡排序是一种稳定的排序算法。	对	错			对
lele-gesp-cpp-202512-l7	19	20	判断题	求两个长度为n序列的最长公共子序列(LCS)长度时，可以使用滚动数组将空间复杂度从O(n2)优化到O(n)。	对	错			对
