# GESP C++ L6 考点清单（只能从下列 id 中选择，禁止编造）
#   cpp6-kp01 | 图的存储(邻接矩阵/邻接表) | 图论
#   cpp6-kp02 | 深度优先搜索DFS | 图论
#   cpp6-kp03 | 广度优先搜索BFS | 图论
#   cpp6-kp04 | 最短路径入门(Floyd/Dijkstra) | 图论
#   cpp6-kp05 | 并查集(入门) | 图论
#   cpp6-kp06 | 拓扑排序(入门) | 图论
#   cpp6-kp07 | 堆与优先队列(priority_queue) | 树与数据结构进阶
#   cpp6-kp08 | 哈夫曼树(Huffman) | 树与数据结构进阶
#   cpp6-kp09 | 二叉搜索树(BST) | 树与数据结构进阶
#   cpp6-kp10 | 动态规划基础(状态/转移/记忆化) | 动态规划
#   cpp6-kp11 | 线性动态规划 | 动态规划
#   cpp6-kp12 | 背包问题(0/1背包) | 动态规划
#   cpp6-kp13 | KMP字符串匹配入门 | 字符串算法
#   cpp6-kp14 | 字符串哈希 | 字符串算法
#   cpp6-kp15 | STL set/multiset | STL进阶
#   cpp6-kp16 | STL map/multimap | STL进阶
#   cpp6-kp17 | 贪心算法 | 贪心算法
#   cpp6-kp18 | 素数筛与最大公约数(欧几里得) | 数学与数论
#   cpp6-kp19 | 树与图的连通性综合 | 综合应用
#   cpp6-kp20 | 算法综合应用 | 综合应用
#
# 列：paperId	idx	qNo	type	stem	optA	optB	optC	optD	answer
lele-gesp-cpp-202509-l6	5	6	单选题	以下函数 createTree()构造的树是什么类型？ ```cpp struct TreeNode { int val; TreeNode* left; TreeNode* right; TreeNode(int x) : val(x), left(nullptr), right(nullptr) {} }; TreeNode* createTree(){ TreeNode* root = new TreeNode(1); root->left = new TreeNode(2); root->right = new TreeNode(3); root->left->left = new TreeNode(4); root->left->right = new TreeNode(5); return root; } ```	A：满二叉树	B：完全二叉树	C：二叉排序树	D：其他都不对	B
lele-gesp-cpp-202509-l6	6	7	单选题	已知二叉树的中序遍历是[D,B,E,A,F,C],先序遍历是[A,B,D,E,C,F]。请问该二叉树的后序遍历结果是()。	A：[D, E, B, F, C, A]	B：[D, B, E, F, C, A]	C：[D, E, B, C, F, A]	D：[B, D, E, F, C, A]	A
lele-gesp-cpp-202509-l6	7	8	单选题	完全二叉树可以用数组连续高效存储，如果节点从1开始编号，则对有两个孩子节点的节点i,()。	A：左孩子位于2i,右孩子位于2i+1	B：完全二叉树的叶子节点可以出现在最后一层的任意位置	C：所有节点都有两个孩子	D：左孩子位于 2i+1 ，右孩子位于2i+2	A
lele-gesp-cpp-202509-l6	8	9	单选题	设有字符集{a,b,c,d,e,f},其出现频率分别为{5,9,12,13,16,45}。哈夫曼算法构造最优前缀编码，以下哪一组可能是对应的哈夫曼编码？（非叶子节点左边分支记作0，右边分支记作1，左右互换不影响正确性)。	A：a:00; b:01; c:10; d:110;e:111;f:0	B：a:1100;b:1101; c:100;d:101;e:111; f:0	C：a:000;b:001; c:01;d:10; e:110; f:111	D：a: 10；b:01; c: 100； d:101;e:111;f:0	B
lele-gesp-cpp-202509-l6	9	10	单选题	下面代码生成格雷编码，则横线上应填写()。 ```cpp vector<string> grayCode(int n){ if (n == 0) return {"0"}; if (n == 1) return {"0", "1"}; vector<string> prev = grayCode(n-1); vector<string> result; for (string s : prev){ result.push_back("0"+s); } for(____){//在此处填写代码 result.push_back("1"+prev[i]); } return result; } ```	A：int i= 0；i < prev.size();i++	B：int i= prev.size()-1;i >= 0；i--	C：auto s ：prev	D：int i=prev.size()/2;i<prev.size();i++	B
lele-gesp-cpp-202509-l6	10	11	单选题	请将下列树的深度优先遍历代码补充完整，横线处应填入()。 ```cpp struct TreeNode { int val; TreeNode* left; TreeNode* right; TreeNode(int x): val(x), left(nullptr), right(nullptr) {} }; void dfs(TreeNode* root) { if (!root) return; _<TreeNode*> temp; //在此处填写代码 temp.push(root); while (!temp.empty()){ TreeNode* node = temp.top(); temp.pop(); cout << node->val <<" "; if (node->right) temp.push(node->right); if (node->left) temp.push(node->left); } } ```	A：vector	B：list	C：queue	D：stack	D
lele-gesp-cpp-202509-l6	11	12	单选题	令n是树的节点数目，下列代码实现了树的广度优先遍历，其时间复杂度是()。 ```cpp void bfs(TreeNode* root) { if (!root) return; queue<TreeNode*> q; q.push(root); while(!q.empty()){ TreeNode* node = q.front(); q.pop(); cout << node->val <<" "; if (node->left) q.push(node->left); if (node->right) q.push(node->right); } } ```	A：O(n)	B：O(log n)	C：O(n^2)	D：O(2^n)	A
lele-gesp-cpp-202509-l6	12	13	单选题	在二叉排序树(Binary Search Tree,BST)中查找元素50，从根节点开始：若根值为60，则下一步应去搜索：	A：左子树	B：右子树	C：随机	D：根节点	A
lele-gesp-cpp-202509-l6	13	14	单选题	删除二叉排序树中的节点时，如果节点有两个孩子，则横线处应填入()，其中findMax和findMin分别为寻找树的最大值和最小值的函数。 ```cpp struct TreeNode { int val; TreeNode* left; TreeNode* right; TreeNode(int x): val(x), left(nullptr), right(nullptr) {} }; TreeNode* deleteNode(TreeNode* root, int key){ if (!root) return nullptr; if (key < root->val) { root->left = deleteNode(root->left, key); } else if (key > root->val) { root->right = deleteNode(root->right, key); } else { if (!root->left) return root->right; if (!root->right) return root->left; TreeNode* temp = __ //在此处填写代码 root->val = temp->val; root->right = deleteNode(root->right, temp->val); } re...	A：root->left	B：root->right	C：findMin(root->right)	D：findMax(root->left)	C
lele-gesp-cpp-202509-l6	14	15	单选题	给定n个物品和一个最大承重为W的背包，每个物品有一个重量wt[i]和价值val[i],每个物品只能选择放或不放。目标是选择若干个物品放入背包，使得总价值最大，且总重量不超过W,则横线上应填写()。 ```cpp int knapsack(int W, vector<int>& wt, vector<int>& val, int n) { vector<int> dp(W+1,0); for (int i= 0; i< n; ++i) { for (int w = W; w >= wt[i]; --w) { //在此处填写代码 } } return dp[W]; } ```	A：dp[w]= max(dp[w],dp[w]+ val[i]);	B：dp[w] = dp[w - wt[i]] + val[i];	C：dp[w] = max(dp[w - 1], dp[w - wt[i]] + val[i]);	D：dp[w] = max(dp[w],dp[w - wt[i]] + val[i]);	D
lele-gesp-cpp-202509-l6	15	16	判断题	当基类可能被多态使用，其析构函数应该声明为虚函数。	对	错			对
lele-gesp-cpp-202509-l6	16	17	判断题	哈夫曼编码是最优前缀码，且编码结果唯一。	对	错			错
lele-gesp-cpp-202509-l6	17	18	判断题	一个含有100个节点的完全二叉树，高度为8。	对	错			错
lele-gesp-cpp-202509-l6	18	19	判断题	在C++ STL中，栈(std::stack)的 pop 操作返回栈顶元素并移除它。	对	错			错
lele-gesp-cpp-202509-l6	19	20	判断题	循环队列通过模运算循环使用空间。	对	错			对
lele-gesp-cpp-202509-l6	20	21	判断题	一棵有n个节点的二叉树一定有n-1条边。	对	错			对
lele-gesp-cpp-202509-l6	21	22	判断题	以下代码实现了二叉树的中序遍历。输入以下二叉树，中序遍历结果是425136。 ```cpp struct TreeNode { int val; TreeNode* left; TreeNode* right; TreeNode(int x) : val(x), left(nullptr), right(nullptr){} }; void inorderIterative(TreeNode* root){ stack<TreeNode*> st; TreeNode* curr = root; while (curr || !st.empty()){ while(curr){ st.push(curr); curr = curr->left; } curr = st.top(); st.pop(); cout << curr->val <<" "; curr = curr->right; } } ```	对	错			对
lele-gesp-cpp-202509-l6	22	23	判断题	下面代码实现的二叉排序树的查找操作时间复杂度是O(h),其中h为树高。 ```cpp TreeNode* searchBST(TreeNode* root, int val) { while (root && root->val != val) { root = (val < root->val)? root->left : root->right; } return root; } ```	对	错			对
lele-gesp-cpp-202509-l6	23	24	判断题	下面代码实现了动态规划版本的斐波那契数列计算，其时间复杂度是O(2^n)。 ```cpp int fib_dp(int n) { if (n <= 1) return n; vector<int> dp(n+1); dp[0]=0; dp[1]= 1; for (int i= 2; i <= n; i++){ dp[i] = dp[i-1]+ dp[i-2]; } return dp[n]; } ```	对	错			错
lele-gesp-cpp-202509-l6	24	25	判断题	有一排香蕉，每个香蕉有不同的甜度值。小猴子想吃香蕉，但不能吃相邻的香蕉。以下代码能找到小猴子吃到最甜的香蕉组合。 ```cpp void findSelectedBananas(vector<int>& bananas, vector<int>& dp){ vector<int> selected; int i= bananas.size()-1; while (i >= 0){ if(i == 0){ selected.push_back(0); break; } if (dp[i] == dp[i-1]){ i--; } else { selected.push_back(i); i-=2; } } reverse(selected.begin(), selected.end()); cout <<"小猴子吃了第："; for (int idx : selected) cout << idx+1 <<" "; cout << "个香蕉" << endl; } int main() { vector<int> bananas ={1,2,3,1};//每个香蕉的甜 vector<int> dp(bananas.size()); dp[0] = bananas[0]; dp[1] = max(bananas[0], bananas[1]); for (int i= 2; i< ba...	对	错			对
lele-788	0	1	单选题	下列哪一项不是面向对象编程的基本特征？	A：继承	B：封装	C：多态	D：链接	D
lele-788	1	2	单选题	为了让 Dog 类的构造函数能正确地调用其父类 Animal 的构造方法，横线线处应填入（ ）。	A：Animal(name)	B：super(name)	C：Animal::Animal(name)	D：Animal()	A
lele-788	2	3	单选题	代码同上一题，代码执行结果是（ ）。	A：输出 Animal speaks	B：输出 Dog barks	C：编译错误	D：程序崩溃	B
lele-788	3	4	单选题	以下关于栈和队列的代码，执行后输出是（ ）。	A：1 3	B：3 1	C：3 3	D：1 1	B
lele-788	4	5	单选题	在一个循环队列中， front 是指向队头的指针， rear 指向队尾的指针，队列最大容量为 maxSize 。判断队列已满的条件是（ ）。	A：rear == front	B：(rear + 1) % maxSize == front	C：(rear - 1 + maxSize) % maxSize == front	D：(rear - 1) == front	B
lele-788	5	6	单选题	（ ）只有最底层的节点未被填满，且最底层节点尽量靠左填充。	A：完美二叉树	B：完全二叉树	C：完满二叉树	D：平衡二叉树	B
lele-788	6	7	单选题	在使用数组表示完全二叉树时，如果一个节点的索引为i（从 0开始计数），那么其左子节点的索引通常是（ ）	A：(i-1)/2	B：i+1	C：i*2	D：2*i+1	D
lele-788	7	8	单选题	已知一棵二叉树的前序遍历序列为 GDAFEMHZ ，中序遍历序列为 ADFGEHMZ ，则其后序遍历序列为（ ）。	A：ADFGEHMZ	B：ADFGHMEZ	C：AFDGEMZH	D：AFDHZMEG	D
lele-788	8	9	单选题	设有字符集 {a, b, c, d, e}，其出现频率分别为 {5, 8, 12, 15, 20}，得到的哈夫曼编码为（ ）。	A：	B：	C：	D：	A
lele-788	9	10	单选题	3位格雷编码中，编码 101 之后的下一个编码不可能是（ ）。	A：100	B：111	C：110	D：001	C
lele-788	10	11	单选题	请将下列 C++ 实现的深度优先搜索（DFS）代码补充完整，横线处应填入（ ）。	A：	B：	C：	D：	A
lele-788	11	12	单选题	给定一个二叉树，返回每一层中最大的节点值，结果以数组形式返回，横线处应填入（ ）。	A：node = q.end();	B：node = q.front();	C：	D：	D
lele-788	12	13	单选题	下面代码实现一个二叉排序树的插入函数（没有相同的数值），横线处应填入（ ）。	A：	B：	C：	D：	A
lele-788	13	14	单选题	以下关于动态规划算法特性的描述，正确的是（ ）。	A：子问题相互独立，不重叠	B：问题包含重叠子问题和最优子结构	C：只能从底至顶迭代求解	D：必须使用递归实现，不能使用迭代	B
lele-788	14	15	单选题	给定 个物品和一个最大承重为的W背包，每个物品有一个重wt[i]量和价值val[i]，每个物品只能选择放或不放。目标是选择若干个物品放入背包，使得总价值最大，且总重量不超过W。关于下面代码，说法正确的是（ ）。	A：该算法不能处理背包容量为 0 的情况	B：外层循环 i 遍历背包容量，内层遍历物品	C：从大到小遍历 w 是为了避免重复使用同一物品	D：这段代码计算的是最小重量而非最大价值	C
lele-788	15	1	判断题	构造函数可以被声明为 virtual	A：对	B：错			B
lele-788	16	2	判断题	给定一组字符及其出现的频率，构造出的哈夫曼树是唯一的。	A：对	B：错			B
lele-788	17	3	判断题	为了实现一个队列，使其出队操作（ pop ）的时间复杂度为O(1)并且避免数组删除首元素的O(n)问题，一种常见且有效的方法是使用环形数组，通过调整队首和队尾指针来实现。	A：对	B：错			A
lele-788	18	4	判断题	对一棵二叉排序树进行中序遍历，可以得到一个递增的有序序列	A：对	B：错			A
lele-788	19	5	判断题	如果二叉搜索树在连续的插入和删除操作后，所有节点都偏向一侧，导致其退化为类似于链表的结构，这时其查找、插入、删除操作的时间复杂度会从理想情况下的O(log n)退化到O(n log n).	A：对	B：错			B
lele-788	20	6	判断题	执行下列代码， my_dog.name 的最终值是 Charlie 。	A：对	B：错			A
lele-788	21	7	判断题	下列 C++ 代码可以成功编译，并且子类 Child 的实例能通过其成员函数访问父类 Parent 的属性value 。	A：对	B：错			B
lele-788	22	8	判断题	下列代码中的 tree 向量，表示的是一棵完全二叉树 ( -1 代表空节点)按照层序遍历的结果。	A：对	B：错			B
lele-788	23	9	判断题	在树的深度优先搜索（DFS）中，使用栈作为辅助数据结构以实现“先进后出”的访问顺序。	A：对	B：错			A
lele-788	24	10	判断题	下面代码采用动态规划求解零钱兑换问题：给定 种硬币，第	A：对	B：错			A
lele-683	0	1	单选题	在面向对象编程中，类是一种重要的概念。下面关于类的描述中，不正确的是（ ）	A：类是一个抽象的概念，用于描述具有相同属性和行为的对象集合	B：类可以包含属性和方法，属性用于描述对象的状态，方法用于描述对象的行为	C：类可以被实例化，生成具体的对象	D：类一旦定义后，其属性和方法不能被修改或扩展	D
lele-683	1	2	单选题	哈夫曼编码是一种数据压缩算法。以下关于哈夫曼编码的描述中，不正确的是（ ）	A：哈夫曼编码是一种变长编码，频率高的字符使用较短的编码，频率低的字符使用较长的编码	B：在构造哈夫曼树时，频率越低的字符离根节点越近，频率越高的字符离根节点越远	C：哈夫曼编码的生成过程基于贪心算法，每次选择频率最低的两个节点进行合并	D：哈夫曼编码是一种前缀编码，任何一个字符的编码都不会是另一个字符编码的前缀，因此可以实现唯一解码。	B
lele-683	2	3	单选题	以下代码实现了树的哪种遍历方式？	A：前序遍历	B：中序遍历	C：后序遍历	D：层次遍历	A
lele-683	3	4	单选题	以下关于完全二叉树的代码描述，正确的是（ ）	A：该代码用于判断一棵树是否为满二叉树	B：该代码用于判断一棵树是否为完全二叉树	C：该代码用于判断一棵树是否为二叉搜索树	D：该代码用于计算树的高度	B
lele-683	4	5	单选题	以下代码实现了二叉排序树的哪种操作？	A：查找	B：插入	C：删除	D：遍历	B
lele-683	5	6	单选题	给定字符集 {A, B, C, D} 的出现频率分别为 {5, 1, 6, 2} ，则正确的哈夫曼编码是（ ）	A：A: 0, B: 100, C: 11, D: 101	B：A: 11, B: 100, C: 0, D: 101	C：A: 0, B: 101, C: 11, D: 100	D：A: 10, B: 101, C: 0, D: 100	B
lele-683	6	7	单选题	关于动态规划的描述，正确的是（ ）。	A：动态规划算法的时间复杂度总是低于贪心算法。	B：动态规划要求问题必须具有最优子结构和重叠子问题两个性质。	C：动态规划通过递归实现时不需要存储中间结果。	D：动态规划的核心思想是将问题分解为互不重叠的子问题。	B
lele-683	7	8	单选题	以下代码中，类的构造函数被调用了（ ）次。	A：1	B：2	C：3	D：0	A
lele-683	8	9	单选题	以下代码实现了循环队列的哪种操作？	A：入队	B：出队	C：查看队首元素	D：判断队列是否为空	A
lele-683	9	10	单选题	以下代码实现了二叉树的深度优先搜索（DFS），并统计叶子结点的数量，则横线上应填写（ ）	A：if (node->left) s.push(node->left);	B：if (node->left) s.pop(node->left);	C：if (node->left) s.front(node->left);	D：if (node->left) s.push(node->right);	A
lele-683	10	11	单选题	以下代码实现了二叉树的广度优先搜索（BFS），并查找特定值的节点，则横线上应填写（ ）。	A：	B：	C：	D：	A
lele-683	11	12	单选题	以下代码用于生成 位格雷编码。横线上应填写（ ）。	A：result.push_back("1" + prev[i]);	B：result.push_back("0" + prev[i]);	C：result.push_back(prev[i] + "1");	D：result.push_back(prev[i] + "0");	A
lele-683	12	13	单选题	以下代码实现了0/1背包问题的动态规划解法。假设物品重量为 weights[] ，价值为 values[] ，背包容 量为 W ，横线上应填写（ ）。	A：dp[i-1][j], values[i-1]	B：dp[i-1][j], dp[i-1][j - weights[i-1]] + values[i-1]	C：dp[i][j-1], values[i-1]	D：dp[i-1][j - weights[i-1]] + values[i-1], dp[i][j-1]	C
lele-683	13	14	单选题	以下代码用于检查字符串中的括号是否匹配，横线上应填写（ ）。	A：true	B：false	C：st.empty()	D：!st.empty()	C
lele-683	14	15	单选题	关于下面代码，说法错误的是（ ）	A：语句 Shape* shapePtr = &circle; 和 shapePtr =&rectangle; 出现编译错误	B：Shape 为基类， Circle 和 Rectangle 是派生类	C：通过继承， Circle 和 Rectangle 复用了 Shape 的属性和方法，并扩展了新的功能	D：Circle 和 Rectangle 通过重写（override）基类的虚函数 area 和基类指针，实现了运行时多态	A
