# GESP C++ L2 考点清单（只能从下列 id 中选择，禁止编造）
#   cpp2-kp01 | 变量与数据类型 | 基础语法
#   cpp2-kp02 | 分支与循环 | 基础语法
#   cpp2-kp03 | 基础输入输出 | 基础语法
#   cpp2-kp04 | 函数定义与调用 | 函数
#   cpp2-kp05 | 函数参数传递 | 函数
#   cpp2-kp06 | 函数返回值 | 函数
#   cpp2-kp07 | 一维数组 | 数组与字符串
#   cpp2-kp08 | 多维数组 | 数组与字符串
#   cpp2-kp09 | 字符数组与字符串 | 数组与字符串
#   cpp2-kp10 | string 字符串处理 | 数组与字符串
#   cpp2-kp11 | 顺序查找 | 数组与字符串
#   cpp2-kp12 | 枚举算法 | 枚举模拟
#   cpp2-kp13 | 模拟算法 | 枚举模拟
#   cpp2-kp14 | 冒泡排序 | 排序入门
#   cpp2-kp15 | 选择排序 | 排序入门
#   cpp2-kp16 | 插入排序 | 排序入门
#   cpp2-kp17 | 简单递推 | 递推
#   cpp2-kp18 | 数组综合应用 | 综合应用
#   cpp2-kp19 | 字符串综合应用 | 综合应用
#   cpp2-kp20 | 函数与算法综合 | 综合应用
#
# 列：paperId	idx	qNo	type	stem	optA	optB	optC	optD	answer
lele-836	10	11	单选题	下面C++代码用于记录多个输入数中的最大数和最小数（输入 -999 则输入结束），相关说法错误的是（ ）。	A：程序运行时如果第一个数输入 -999 ，则输出将是 -999 -999	B：程序输入过程中，如果输入的第一个数不是 -999 ，则如果待输入的数据中没有 -999 ，则程序能求出已输入整数中的最大数和最小数	C：如果用于输入考试成绩，即成绩中不可能有 -999 ，则程序能求出已输入成绩中的最高成绩和最低成绩	D：可以将 cin >> now_num; 移动到 while (now_num != -999) { 下面，结果不变	D
lele-836	11	12	单选题	下面C++代码执行后输出与 5 有关数的数量。“与 5 有关的数”定义为含有 5 或者能被 5 整除的数。相关说法正确的是（ ）。	A：删除代码中 continue 不影响程序执行结果	B：删除 j = i 并将 while 循环内的j修改为 i ，不影响程序执行结果	C：代码中 break 修改为 j = 0 ，不影响程序执行结果	D：将 while (j > 0) 修正为 while (j >= 0) 不影响程序执行的结果	C
lele-836	12	13	单选题	下面C++代码实现输出如下图形，应该在横线处填入的代码是（ ）。	A：	B：	C：	D：	A
lele-836	13	14	单选题	下面C++代码执行，其输出是( )	A：196 -1	B：27 9	C：98 97	D：不确定	A
lele-836	14	15	单选题	有个无限长的链，由3种外形相同但材质不同的环链成。3种环的重量分别是3、4、6克，相同材质的多个环每12克一组，分别记为G3、G4、G6。链依次G3、G4、G6、G3、G4、G6、…。同时对链上所有环从头依次编号1、2、3、4……。输入正整数代表环编号，求该编号前所有环（不含该环本身）的重量。下面是C++代码是实现，正确说法是( )。	A：必须同时修改 L1 和 L2 代码行才能实现功能	B：必须同时修改 L3 和 L4 代码行才能实现功能	C：必须同时修改 L3 和 L5 代码行才能实现功能	D：其他说法都不对	D
lele-836	15	1	判断题	在集成开发环境里调试程序时，要注意不能修改源程序，因为如果修改，就要终止调试、关闭该文件并重新打开，才能再次开始调试。（ ）	A：对	B：错			B
lele-836	16	2	判断题	在C++代码中，假设N为正整数且大于100，则 N / 100 将舍弃个位和十位，如N为1234则 cout << (N /100) 将输出 12 。如果N小于100，则其值为 0 。( )	A：对	B：错			A
lele-836	17	3	判断题	下列C++代码执行后将输出 1 ，因为 a 确实小于 20 和 10。（）a = 5;cout << (a < 10 and 20);	A：对	B：错			B
lele-836	18	4	判断题	下面的C++代码中变量都是整型，则执行后将输出 1 。（ ）x, y, z = 5, 10, 15;result = x < y < z;cout << result;	A：对	B：错			A
lele-836	19	5	判断题	下面C++代码执行时如输入 99.99 ，将输出 及格 两个汉字。（ ）	A：对	B：错			A
lele-836	20	6	判断题	执行下面的C++代码时输入 123 ，则输出是 DCB 。（）	A：对	B：错			B
lele-836	21	7	判断题	下面的C++代码执行后将输出 +#+#3# 。（ ）	A：对	B：错			A
lele-836	22	8	判断题	下列C++代码用于求斐波那契数列，即第1个数0，第2个数1，从第三个数开始，是前两个数之和。如果输入的值为大于1的正整数，该代码能实现。（）	A：对	B：错			A
lele-836	23	9	判断题	下面的C++不能实现如下输出，但如果将L1标记的 cout << 0 行移动 if 块外面，或者说移动到 L2 标记行，则可以。（）	A：对	B：错			A
lele-836	24	10	判断题	C++代码 cout << ('5'+4); 执行后的输出为 9 。( )	A：对	B：错			B
lele-gesp-cpp-202509-l2	0	1	单选题	人工智能现在非常火，小杨就想多了解一下，其中就经常听人提到“大模型”。那么请问这里说的“大模型”最贴切是指()。	A：大电脑模型	B：大规模智能	C：智能的单位	D：大语言模型	D
lele-gesp-cpp-202509-l2	1	2	单选题	在TCP协议中，完成连接建立需要通过()握手。	A：一次	B：二次	C：三次	D：四次	C
lele-gesp-cpp-202509-l2	2	3	单选题	下面的C++代码用于输入姓名，然后输出姓名，正确的说法是()。 string XingMing; cout << "请输入您的姓名："; cin >> XingMing; cout << XingMing;	A：XingMing 是汉语拼音，不能作为变量名称	B：可以将 XingMing 改为 Xing Ming	C：可以将 XingMing 改为 xingming	D：可以将 XingMing 改为 Xing-Ming	C
lele-gesp-cpp-202509-l2	3	4	单选题	下面C++代码用于获得正整数N的第M位数，如N等于1234，M等于2，则输出3。此题假设M的值大于等于1且小于等于N的位数。横线处应填入的代码是()。 int N, M, div=1; cout <<"请输入一个正整数："; cin >> N; cout <<"请输入从右到左取第几位数："; cin >> M; for (int i =0; i < (M - 1); i++) div *= 10; cout <<(______);	A：N % div / 10	B：N / div / 10	C：N % div % 10	D：N / div % 10	D
lele-gesp-cpp-202509-l2	4	5	单选题	下面C++代码执行，其输出是()。 a,b=3,4; c=a==b; cout << a << b << c;	A：340	B：333	C：444	D：以上都不对	D
lele-gesp-cpp-202509-l2	5	6	单选题	某种编号的规则是“XX-Y”,其中XX从00到11，Y从0到9。第1个编号是00-0，第2个编号是01-1，...，第12个编号11-1，第13个编号00-2，即其编码规则是XX和Y同时增1，到XX到11时下一个变为00，Y到9时，下一个变为0。下面的C++代码用于生成第N个编号，横线处应填上的代码是()。 cout <<"请输入编号位置："; cin >> N; part1=N % __; part2=N% __; if (part1 < 10) printf("0%d-%d\n", part1, part2); else printf("%d-%d\n", part1, part2);	A：12 10	B：10 10	C：11 9	D：9 9	A
lele-gesp-cpp-202509-l2	6	7	单选题	下面的C++代码执行后其输出是()。 cnt= 0; for (int i = -10; i< 10; i++) for (int j =0; j < i; j++) cnt += 1; cout << cnt;	A：145	B：125	C：55	D：45	D
lele-gesp-cpp-202509-l2	7	8	单选题	下面C++代码执行后其输出是()。 for(i =1; i < 12; i++){ if(i%2==0) continue; for (j = 0; j< i; j++) if (i * j % 2) break; } if(i>= 12) cout << (i * j);	A：110	B：12	C：不确定	D：无输出	B
lele-gesp-cpp-202509-l2	8	9	单选题	阅读下面的C++代码，其中变量都是整型，则说法正确的是()。 cin >> a >> b; while (b != 0){ remainder = a % b; a = b; b = remainder; } cout << a;	A：b 不能为0，因为a%b将导致错误	B：a必须小于 b,否则a%b将导致错误	C：a和b都必须为正整数，否则a%b将导致错误	D：如果 a输入为0，则不管 b的输入值是什么，输出值的绝对值都是 abs(b)	D
lele-gesp-cpp-202509-l2	9	10	单选题	下面C++代码执行后输出是()。 num = 0; while (num <= 5){ num += 1; if (num == 3) continue; printf("%d#",num); }	A：1#2#4#5#6#	B：1#2#4#5#6	C：1#2#3#4#5#6#	D：1#2#3#4#5#6	A
lele-gesp-cpp-202509-l2	10	11	单选题	下面C++代码用于记录多个输入数中的最大数和最小数（输入-999则输入结束），相关说法错误的是()。 cin >> now_num; min_num = max_num = now_num; while (now_num != -999){ if (max_num < now_num) max_num = now_num; if (min_num > now_num) min_num = now_num; cin >> now_num; } cout << min_num << " " << max_num;	A：程序运行时如果第一个数输入-999,则输出将是-999-999	B：程序输入过程中，如果输入的第一个数不是-999，则如果待输入的数据中没有-999，则程序能求出已输入整数中的最大数和最小数	C：如果用于输入考试成绩，即成绩中不可能有-999，则程序能求出已输入成绩中的最高成绩和最低成绩	D：可以将 cin >> now_num;移动到 while (now_num != -999){下面，结果不变	D
lele-gesp-cpp-202509-l2	11	12	单选题	下面C++代码执行后输出与5有关数的数量。“与5有关的数”定义为含有5或者能被5整除的数。相关说法正确的是()。 cnt = 0; for(i= 1; i < 1000; i++){ if(i%5==0){ cnt += 1; continue; } j= i; while (j >0) if(j%10==5){ cnt += 1; break; } else j/=10; } cout << cnt;	A：删除代码中 continue 不影响程序执行结果	B：删除j=i并将 while 循环内的j修改为i,不影响程序执行结果	C：代码中 break 修改为j= 0，不影响程序执行结果	D：将 while (j > 0)修正为while (j >= 0)不影响程序执行的结果	C
lele-gesp-cpp-202509-l2	12	13	单选题	下面C++代码实现输出如下图形，应该在横线处填入的代码是()。 请输入层数：10 1 23 456 7891 23456 789123 4567891 23456789 123456789 1234567891 cout << "请输入层数："; cin >> N; K=1; for(i= 1; i<N+ 1; i++){ for (int _= 1; _< ___________; _++) cout <<" "; for (int _ = 1; _ < ______; _++){ cout << K; K+=1; if(K == 10) K=1; } cout << '\n'; }	A：N-i+1 i+1	B：N-i i	C：2 2	D：N-i i+1	A
lele-gesp-cpp-202509-l2	13	14	单选题	下面C++代码执行，其输出是()。 int a=9, b=27; a='a'; b='a'-'b'; a=a-b; cout << a << " " << b << endl;	A：196 -1	B：27 9	C：98 97	D：不确定	A
lele-gesp-cpp-202509-l2	14	15	单选题	有个无限长的链，由3种外形相同但材质不同的环链成。3种环的重量分别是3、4、6克，相同材质的多个环每12克一组，分别记为G3、G4、G6。链依次G3、G4、G6、G3、G4、G6、...。同时对链上所有环从头依次编号1、2、3、4...。输入正整数代表环编号，求该编号前所有环（不含该环本身）的重量。下面是C++代码是实现，正确说法是()。 int N, G, R; int wc = 0; cin >> N; G=(N -1)/ 9; R=(N - 1)%9; wc += 36*G; if((1 <= R) && (R<= 4)) wc += 3*R; else if((5 <= R) && (R <= 7)) wc += 4*R; else if(R == 8) wc += 6*(R - 1); cout << wc << endl;	A：必须同时修改L1和L2代码行才能实现功能	B：必须同时修改L3和L4代码行才能实现功能	C：必须同时修改L3和L5代码行才能实现功能	D：其他说法都不对	D
lele-gesp-cpp-202509-l2	15	16	判断题	在集成开发环境里调试程序时，要注意不能修改源程序，因为如果修改，就要终止调试、关闭该文件并重新打开，才能再次开始调试。()	对	错			错
lele-gesp-cpp-202509-l2	16	17	判断题	在C++代码中，假设N为正整数且大于100，则N/100将舍弃个位和十位，如N为1234则cout<<(N/100)将输出12。如果N小于100，则其值为0。()	对	错			对
lele-gesp-cpp-202509-l2	17	18	判断题	下列C++代码执行后将输出1，因为a确实小于20和10。() a=5; cout << (a < 10 and 20);	对	错			错
lele-gesp-cpp-202509-l2	18	19	判断题	下面的C++代码中变量都是整型，则执行后将输出1。() x,y,z=5,10,15; result = x < y < z; cout << result;	对	错			对
lele-gesp-cpp-202509-l2	19	20	判断题	下面C++代码执行时如输入99.99，将输出及格两个汉字。() int score; cout << "请输入学生成绩："; cin >> score; if (score >= 60) printf("及格"); else printf("不及格");	对	错			对
lele-gesp-cpp-202509-l2	20	21	判断题	执行下面的C++代码时输入123，则输出是DCB。() int a; cin >> a; while(a){ cout << 'A'+a%10; a/=10; }	对	错			错
lele-gesp-cpp-202509-l2	21	22	判断题	下面的C++代码执行后将输出+#+#3#。() int i; for (i = 0; i < 3; i++){ if (i = 2) continue; printf("+#"); } cout << i << '#';	对	错			对
lele-gesp-cpp-202509-l2	22	23	判断题	下列C++代码用于求斐波那契数列，即第1个数0，第2个数1，从第三个数开始，是前两个数之和。如果输入的值为大于1的正整数，该代码能实现。() cin >> n; a=0,b=1; for (int j = 0; j< n; j++){ cout << a << " "; b=b+a; a=b-a; }	对	错			对
lele-gesp-cpp-202509-l2	23	24	判断题	下面的C++不能实现如下输出，但如果将L1标记的cout<<0行移动if块外面，或者说移动到L2标记行，则可以。() 请输入矩阵大小n:9 100000000 020000000 003000000 000400000 000050000 000006000 000000700 000000080 000000009 int n, i, j; cout << "请输入矩阵大小n:"; cin >> n; for (i = 0; i < n; i++){ for (j=0; j<n; j++){ if (i == j){ cout << i+1; continue; } cout << 0; // L1 } // L2 printf("\n"); }	对	错			对
lele-gesp-cpp-202509-l2	24	25	判断题	C++代码 cout <<('5'+4); 执行后的输出为 9。()	对	错			错
lele-784	0	1	单选题	2025年4月19日在北京举行了一场颇为瞩目的人形机器人半程马拉松赛。比赛期间，跑动着的机器人会利用身上安装的多个传感器所反馈的数据来调整姿态、保持平衡等，那么这类传感器类似于计算机的( )。	A：处理器	B：存储器	C：输入设备	D：输出设备	C
lele-784	1	2	单选题	小明购置的计算机使用一年后觉得内存不够用了，想购置一个容量更大的内存条，这时他需要的内存条是（ ）。	A：RAM	B：ROM	C：CACHE	D：EPROM	A
lele-784	2	3	单选题	下面C++代码执行后的输出是（ ）。int a=3;float b = 3.5;cout << (a *= b);	A：3	B：3.5	C：10	D：11	C
lele-784	3	4	单选题	下面C++代码用于获得正整数的第3位数，如1234则输出2。如果是一位数或两位数，则输出0。横线处应填入的代码是( )。int N, remainder;cout << "请输入正整数:";cin >> N;cout << _________________;	A：N % 1000 / 100	B：N / 1000 % 100	C：N / 1000 / 100	D：N % 100 / 100	A
lele-784	4	5	单选题	下面C++代码执行，其输出是( )。int a, b = (6, 28);b == a;a = b;cout << a << ' ' << b;	A：6 28	B：6 6	C：28 6	D：28 28	D
lele-784	5	6	单选题	今天星期六，其后第N天星期几？如果是星期一到星期六输出形如：星期1、星期2等，星期天则输出星期天。下面的C++代码用于完成上述要求，横线处应填上的代码是( )。int N, remainder;cin >> N;remainder = _____________;if(remainder == 0)printf("星期六后第%d天是星期天\n", N);elseprintf("星期六后第%d天是星期%d\n", N, remainder);	A：(N + 6) / 7	B：(N + 6) // 7	C：N % 7	D：(N + 6) % 7	D
lele-784	6	7	单选题	下面的C++代码执行后其输出是( )。int i, Sum = 0;for (i = 1; i < 10; i++){Sum += i;if(i % 2) continue;if(i % 7) break;}cout << Sum;	A：45	B：28	C：3	D：0	C
lele-784	7	8	单选题	下面C++代码执行后其输出是( )。int i, j;for(i = 1; i < 12; i++)for(j = 1; j < i; j++)if(i * j % 2 == 1)break;cout << i * j;	A：110	B：22	C：12	D：3	C
lele-784	8	9	单选题	下面C++代码执行后输出是( )。int i, cnt = 0;for(i = -99; i < 100; i += 2)cnt = 1 + cnt;cout << cnt;	A：101	B：100	C：99	D：98	B
lele-784	9	10	单选题	下面C++代码执行后输出是（ ）。int i;for(i = 1; i < 10; i++){if(i % 3 != 0){printf("A#");continue;}elsebreak;printf("0#");}if(i == 10) cout << "1";	A：A#A#	B：A#0#A#0	C：A#A#1	D：A#0#A#0#1	A
lele-784	10	11	单选题	下面C++代码执行后的输出是（ ）。int i,j;for(i = 0; i < 3; i++)for(j = 0; j < i; j++)printf("%d#%d-", i, j);printf("END");	A：0#0-1#0-2#0-2#1-END	B：0#0-1#0-1#1-2#0-2#1-2#2-3#0-3#1-3#2-END	C：0#0-1#0-1#1-2#0-2#1-2#2-END	D：1#0-2#0-2#1-END	D
lele-784	11	12	单选题	下面C++代码执行后，将输出不能被3整除且除以5余数为2的数。下列选项不能实现的是（ ）。int i,j;for(i = 0; i < 100; i++)if(______________________)cout << i << endl;	A：(i % 3 != 0) && (i % 5 == 2)	B：(i % 3) && (i % 5 == 2)	C：(i % 3) && !(i % 5 != 2)	D：!(i % 3) && (i % 5 == 2)	D
lele-784	12	13	单选题	下面C++代码用于判断一个大于0的正整数是几位数，横线处应填入代码先后是（ ）。int N, cnt;cout << "请输入大于0的正整数：";cin >> N;cnt = 0;while (_________){cnt += 1;______________;}cout << cnt;	A：	B：	C：	D：	D
lele-784	13	14	单选题	判断一个数是否为自守数。自守数的定义是如果一个数的平方其尾数与该数相同，则为自守数，如25的平方是625，其尾数是25，所以25是自守数。相关说法错误的是（ ）。int N, N1, M1;cout << "输入一个正整数：";cin >> N;N1 = N, M1 = N * N;bool Flag = true;while (N1 > 0){if (N1 % 10 != M1 % 10){Flag = false;break;}else{N1 = N1 / 10, M1 = M1 / 10;}}if (Flag == true)printf("%d的平方是%d,是自守数", N, N * N);elseprintf("%d的平方是%d,不是自守数", N, N * N);	A：如果Flag在循环中不被改为false，则说明该数是自守数	B：代码 if (N1 % 10 != M1 % 10) 用于判断其个位数是否相等，如果不等，则表明不是自守数	C：代码 N1 = N1 / 10, M1 = M1 / 10 将个位数去掉	D：将 N1 > 0 改为 N > 0 效果相同	D
lele-784	14	15	单选题	下面C++代码实现输出如下图形，相关说法错误的是（ ）请输入层数: 100123456789012345678901234567890123456789012345678901234int line_number, now_number;int i,row;cout << "请输入行数: ";cin >> line_number;now_number = 0;for (row = 1; row < line_number + 1; row++){ // L1for (i = 0; i < row; i++){ // L2cout << now_number;now_number += 1;if (now_number == 10) now_number = 0; // L3}cout << endl;}	A：代码 now_number = 0 移动到 L1 和 L2 标记的两行代码之间，效果维持不变	B：代码 now_number += 1 修改为 now_number = 1 + now_number 效果维持不变	C：将代码 now_number == 10 调整为 now_number > 9 效果维持不变	D：将最后一行的 cout << endl 修改为 cout << "\n" ，效果维持不变	A
