# GESP C++ L1 考点清单（只能从下列 id 中选择，禁止编造）
#   cpp1-kp01 | 计算机基础知识 | 计算机基础
#   cpp1-kp02 | 程序与流程图 | 计算机基础
#   cpp1-kp03 | 变量与数据类型 | 基础语法
#   cpp1-kp04 | 常量与标识符命名 | 基础语法
#   cpp1-kp05 | 标准输入输出 | 基础语法
#   cpp1-kp06 | 算术与赋值运算 | 运算与表达式
#   cpp1-kp07 | 关系与逻辑运算 | 运算与表达式
#   cpp1-kp08 | 顺序结构 | 顺序结构
#   cpp1-kp09 | if 分支结构 | 分支结构
#   cpp1-kp10 | switch 分支结构 | 分支结构
#   cpp1-kp11 | for 循环 | 循环结构
#   cpp1-kp12 | while 循环 | 循环结构
#   cpp1-kp13 | 循环控制 | 循环结构
#   cpp1-kp14 | 嵌套循环 | 循环结构
#   cpp1-kp15 | 一维数组入门 | 数组与字符串
#   cpp1-kp16 | string 字符串基础 | 数组与字符串
#   cpp1-kp17 | 进制初步 | 进制与运算
#   cpp1-kp18 | 简单数学应用 | 进制与运算
#   cpp1-kp19 | 综合：顺序与分支 | 综合应用
#   cpp1-kp20 | 综合：循环与数组 | 综合应用
#
# 列：paperId	idx	qNo	type	stem	optA	optB	optC	optD	answer
lele-gesp-cpp-202606-l1	10	11	单选题	第11题如下C+代码执行时，下列说法正确的是()。 ```cpp int N, i; cin >> N; for (i = 2； i < N; i++) if(N %i=0){ cout << "1#"； break; } else cout << "0#"； ```	A：如果输入 2，将输出1#。	B：如果输入15，将输出0#1#。	C：如果输入1，将输出0#。	D：如果输入3，将输出1#。	B
lele-gesp-cpp-202606-l1	11	12	单选题	第12题有关如下C++代码，下列说法中错误的是()。 ```cpp int i, tot; i= 0， tot = 0； while (0 <= i & i< 10) { tot += 1； i+=1; cout << tot; } ```	A：如果调整0<=i&&i<10为1<=i&&i<10,输出同样为45，因为加上0不影响结果。	B：如果将 i= 0和 tot =0 合并为 i= tot =0，执行结果与修改前相同。	C：将 tot += 1 与i += 1 交换顺序，执行结果与修改前相同。	D：将 i= 0 与 tot =0 交换顺序，执行结果与修改前相同。	A
lele-gesp-cpp-202606-l1	12	13	单选题	以下C++代码可以找出千位、百位、十位和个位满足特定条件的四位数（例如各位数字的四次方和等于原数，即“四叶玫瑰数”)，横线处应该填入的是()。 ```cpp int count = 0； for (int n = 1000；n <= 9999； n++){ int a = n / 1000； int b=(n / 100)% 10； /L1 int d= n % 10； if(a*a*a*a+b*b*b*b+c*c*c*c+d*d*d*d==n){//特定条件 count++; } } ```	A：int = (n / 10)/ 10；	B：int =(n / 10)% 10；	C：int =(n% 10)/ 10；	D：int c=(n % 10)% 10；	B
lele-gesp-cpp-202606-l1	13	14	单选题	下面的C++代码用于计算经过n秒后的秒针位置(0~59)，两处横线处分别应填入的代码是()。 ```cpp int start, n, pos; cout << "当前秒数(0-59)："； cin >> start; cout <<"经过多少秒："； cin>>n; pos =__ ____;// L1 if(_______)// L2 cout << n << "秒后回到12点方向"<< endl; else cout << n << "秒后指向" << pos << "秒刻度"<< endl; ```	A：(start + n) / 60 和 pos == 0	B：(start + n)% 60 和 pos =0	C：(start + n) / 60 和 pos <= 0	D：(start + n) % 60 和 pos = 0	B
lele-gesp-cpp-202606-l1	14	15	单选题	如果正整数N只能被1和它本身整除，则它是一个质数（或素数）。下面的C++代码用于判断正整数N是否为质数（素数）。若N是质数，输出YES,否则输出NO。横线处不应填入的代码是()。 ```cpp int N, i; cin >> N; if (N <=1){ cout << "NO"; return 0； } for (i=2;____;i++){ if(N %i== 0){ cout << "NO"; return 0； } } cout << "YES"; ```	A：i <N	B：i <=N	C：i<=N/2	D：i*i<=N	B
lele-gesp-cpp-202606-l1	15	16	判断题	又到期末考试周，小明发现这次许多闭卷考试不仅禁止携带手机、平板电脑，还有最近比较时髦的各类AI眼镜（也有叫智能眼镜）也同样不允许带入考场。这些AI眼镜应该也是内置了操作系统并可能支持Wi-Fi或蓝牙连接。	对	错			对
lele-gesp-cpp-202606-l1	16	17	判断题	如果n为大于100的整数，则C++表达式(n/10)%10与(n%100)/10的结果相同。	对	错			对
lele-gesp-cpp-202606-l1	17	18	判断题	下面C+代码执行后将输出19。 ```cpp int i; for (i = 0；i< 20；i += 3) if(i%3!=0) break; cout << i; ```	对	错			错
lele-gesp-cpp-202606-l1	18	19	判断题	在数学中，N!称之为N的阶乘，其含义是1到N之积，包括N。如3！=1×2×3=6。如下C++代码能输出N!的结果。 ```cpp int N; cout << "请输入正整数："； cin >> N; int rst = 0； for (int i= 1； i< N + 1； i++) rst *= i; cout << rst; ```	对	错			错
lele-gesp-cpp-202606-l1	19	20	判断题	如下C+代码能实现输出正整数N的各位数字。 ```cpp int N; cin >> N; while (N > 0){ cout <<(N % 10) << endl; N =N /10； } ```	对	错			对
lele-gesp-cpp-202606-l1	20	21	判断题	将如下C++代码中的 printf("\n")更换为 printf("%c",'\n'),输出效果相同。 ```cpp for (int i = 0； i < 100； i++) { if(i%5==0) printf("\n"); printf("%2d ", i); } ```	对	错			对
lele-gesp-cpp-202606-l1	21	22	判断题	C++代码cout<<(2.5%2)能够生成可执行代码，但执行时将报错，因为%只能适用于正整数。	对	错			错
lele-gesp-cpp-202606-l1	22	23	判断题	下面的C++代码执行后将输出24。 ```cpp int total; for (int n = 1； n <= 4； n++){ total *= n; cout << total; } ```	对	错			错
lele-gesp-cpp-202606-l1	23	24	判断题	如果a是C+的整型变量，值为4，则表达式(a%2=0)+(a/2)的值为4。	对	错			错
lele-gesp-cpp-202606-l1	24	25	判断题	删除下面C+代码中的 continue 后，其输出与原来相同。 ```cpp int x= 0； while (x < 4){ x++; if (x = 2) continue; cout << x << "，"; } ```	对	错			错
lele-gesp-cpp-202603-l1	0	1	单选题	2026年春节联欢晚会上一个武术表演节目《武BOT》。节目中多个人形机器人会表演空翻，它们落地可能会有微微踉跄，但都会迅速调整姿态站稳，并适当移动来和前后左右的其他机器人保持原来队列。如果将机器人视作一个计算机系统，那么在该计算机系统中下面哪一项不能作为输入设备()。	A：检测重心的重力传感器	B：预装的AI算法程序	C：接收动作指令的遥控器	D：拍摄其他机器人的摄像头	B
lele-gesp-cpp-202603-l1	1	2	单选题	小明学习编程有一段时间了，他想在图形环境下把当前目录（或文件夹）下的文本文件20260314.txt的名字改一下。他用鼠标左键点击选中该文件后，立即完成下面哪个操作后将处于输入新文件名的状态()：	A：单击右键并选择弹出菜单中的“重命名”	B：双击左键	C：按功能键F1	D：按回车键	A
lele-gesp-cpp-202603-l1	2	3	单选题	下面C+代码可以执行，有关说法正确的是()。 ```cpp double PI = 3.1415926； cout <<(PI); ```	A：为了方便初学者，cout <<(PI)和 cout <<(pi)效果相同，即变量的大小写不敏感	B：cout <(PI)修改为 cout <(Pi)能正常执行	C：不能用PI做变量名，因为要保存圆周率这个常量	D：将程序中全部PI都改写为Pai,将能正常执行，不会报错	D
lele-gesp-cpp-202603-l1	3	4	单选题	C+表达式3*3%2的值为()。	A：81	B：27	C：4	D：1	D
lele-gesp-cpp-202603-l1	4	5	单选题	整型变量a、b的初值都是4，则下面的C+代码执行后的输出是()。 ```cpp a,b=3,4; cout <<(a + 2) << (b - 2) << endl; cout << a << b << endl; ```	A：12 61 43	B：12 52 34	C：12 62 44	D：12 62 32	A
lele-gesp-cpp-202603-l1	5	6	单选题	下面C++代码的相关说法，正确的是()。 ```cpp int N = 0； cin >> N; cout <(N); ```	A：执行时如输入10，则将输出10	B：执行时如输入3.14，将报错	C：执行时如输入ABC,将报错	D：执行时如输入-10，将报错	A
lele-gesp-cpp-202603-l1	6	7	单选题	下面C+代码执行时，其说法正确的是()。 ```cpp int M= 0， N = 0； cin >> M; cin >> N; if (N > M) cout << (N - M); else cout << (M - N); ```	A：如果输入一个正数和一个负数，其输出结果肯定是大于0	B：不管是负整数、正整数亦或0，其结果肯定是大于等于0	C：如果N和M是相等的整数，将不会有输出	D：如果N和M输入带有小数点的数，将按整数部分计算	B
lele-gesp-cpp-202603-l1	7	8	单选题	下面C+代码执行后的输出是()。 ```cpp int i, tnt = 1； for (i = 0；i < 5； i++) tnt *= i; printf("%2d%2d\n",tnt,i); ```	A：1 24 5	B：1 10 5	C：1 0 4	D：1 0 5	D
lele-gesp-cpp-202603-l1	8	9	单选题	执行下面C+代码段求序列-1+2+3-4+5+6-7+8+9-10+11+12....之值。例如输入4，则计算序列前4项的值，规律如序列所示，输出为θ。下面说法中正确的是()。 ```cpp int N, tnt, i; cout <<"请输入正整数："； cin >> N; tnt = 0； for (i = 1； i< N + 1； i++) //L1 if(i%3=1) //L2 tnt += -i; else tnt += i; cout << tnt; ```	A：L1行中 i<N+1 应该修为i<N 才会符合预期	B：L2行中i%3 =1 应修改为i%3=0才会符合预期	C：L2行中i%3 ==1修改为i%3与当前程序效果相同	D：当前代码能实现题目所描述计算目标	D
lele-gesp-cpp-202603-l1	9	10	单选题	下面C++代码的相关说法，正确的是()。 ```cpp int i; for (i = 1； i < 10； i++){ if(i%2=0){ continue; //L1 } else cout<<i<<"#"; } cout <<i<< "END"; ```	A：上述代码执行后，其输出是1#3#5#7#9#9END	B：删除else后的执行效果与当前代码相同	C：删除 else 且将 cout <<i<< "#" 移入L1行下面，则执行效果与当前代码相同	D：在 cout <<i<< "END"前增加判断 if(i>10),其执行效果与当前代码相同	B
lele-gesp-cpp-202603-l1	10	11	单选题	一个正整数的每位都是个位数，称为数位，最高位非0。下面的C++代码用于求正整数的所有数位之和，简称数位和。如123的各数位分别是1、2、3，则其数位和为1+2+3，结果为6。为实现该目标，横线处应该填写的代码是()。 ```cpp int N; cin >>N; int tnt = 0； while (N ！= 0){ // 横线处 } cout <<"N的数位和为："<< tnt; ```	A：tnt += N / 10; N/=10	B：tnt +=N %10; N/=10	C：tnt += N/ 10; N %=10	D：tnt = tnt + N % 10; N%=10	B
lele-gesp-cpp-202603-l1	11	12	单选题	小明想要快速知道任给一个正整数中有多少个奇数位（数位值是奇数），下面的C++代码是其实现，横线处应该填入的代码是()。 ```cpp int N; cin >>N; int odd_count=0;//记录奇数的个数 int old_number=N;//保存原数 while (N ！= 0){ if(______) odd_count += 1； N=(N-N%10)/10; } cout << old_number << "中共有 "<< odd_count << "个奇数"； ```	A：N%10%2==0	B：N%10%2==1	C：N/10/2=1	D：N/2/10==0	B
lele-gesp-cpp-202603-l1	12	13	单选题	小明和弟弟在玩一个拼数字游戏，游戏规则是：二人各写一个两位正整数M和N;然后将较大的数字放在较小的前面，拼成一个4位数；将这个4位数除以3的余数添加到4位数的后面，得到一个5位数；最后判断这个5位数能否被14整除。下面的C++代码用于判断M和N是否符合全部要求，如果符合则输出Y否则输出N。例如输入85和79，可以拼出85792，恰好是14的倍数，则输出Y。关于下面代码描述正确的是()。 ```cpp int M, N, Q; cin >>M >>N; if(M>N) // L1 Q=M*100+N; else Q= N*100+M; if((0*10+0%3)%14==0) //L2 cout <<"Y"; else cout <<"N"; ```	A：代码段不能完成正确判断	B：L1行代码中条件应该改为M<=N	C：L2行代码应该改为 if(Q*10+Q/3)%14 =0)	D：代码段可以不使用变量Q,而是在区分M和N大小后分别直接用它们来判断	D
lele-gesp-cpp-202603-l1	13	14	单选题	执行下面C++代码可以判断一个6位正整数N的高3位和低3位的差是否是314的倍数。例如628314就符合要求。横线处应该填入()。 ```cpp cin >>N; if (______) cout <<N << "符合条件"<< endl; ```	A：(N % 1000)-(N /1000))/314=0	B：(N /1000)-(N %1000)% 314 ==0	C：(N%1000)-(N /1000)/314	D：(N/1000)-(N%1000)%314	B
lele-gesp-cpp-202603-l1	14	15	单选题	N是一个正整数。如果N的所有奇数位的数位和等于所有偶数位的数位和，则称它是一个“双螺旋数”。例如12375的所有奇数位的数位和是9，同时它的所有偶数位的数位和也是9，则12375就是一个双螺旋数。下面的C++代码用于判断输入的N是否为双螺旋数。空白处应该填入的代码是()。 ```cpp int i, N, N1=0, N2=0, NO; cin >>N; NO = N; while (N){ // 空白处 } if(N1 == N2) cout << NO << "是双螺旋数"<< endl; ```	A：N1 += N%10,N /=10； N2 += N%10,N /=10；	B：N1 += N/10,N /=10； N2 +=N/10,N/=10;	C：N1 += N%10,N %=10； N2 += N%10,N %=10；	D：N1 += N/10,N %=10； N2 += N/10,N %=10；	A
lele-gesp-cpp-202603-l1	15	16	判断题	小明的妈妈最近刚刚给他买了一块电话手表，除了可以看时间，小明也可以用它和妈妈打电话、收发信息，那么可以推测这块手表中装有一款特定操作系统。	对	错			对
lele-gesp-cpp-202603-l1	16	17	判断题	C+表达式4%2和2*2%2的结果相同。	对	错			对
lele-gesp-cpp-202603-l1	17	18	判断题	下面C+代码段成功执行后将输出θ。 ```cpp for (i = 1；i< 10； i++) if(i%3==0) break; cout << i; ```	对	错			错
lele-gesp-cpp-202603-l1	18	19	判断题	下面能够正常执行的C++代码段用于求1到N之和，N为正整数。因为i<N+1,所以是1到N且包含N之和。 ```cpp tnt = 0； cout <<"请输入正整数："； cin >> N; total = 0； for (i =1； i<N + 1； i++) ； total += i; cout << total; ```	对	错			错
lele-gesp-cpp-202603-l1	19	20	判断题	执行下面的C++代码段，其语句cout<<(N)将被执行0次或无数次（即死循环）。 ```cpp cin >> N; while(N) cout <<(N); ```	对	错			对
lele-gesp-cpp-202603-l1	20	21	判断题	下面的C++代码段的变量都是整型，它能用于判断输入的正整数是否为对称数。所谓对称数是指从左到右和从右到左读该数，其值相同。例如，121和414都是对称数，而123不是对称数。() ```cpp cout <<"请输入正整数："； cin >> n; old_number =n; new_number = 0； while (n ！= 0){ new_number = new_number * 10 + n% 10； n/=10; } if (old_number == new_number) cout<<"对称数"； else cout <<"非对称数"； ```	对	错			对
lele-gesp-cpp-202603-l1	21	22	判断题	执行下面的C++代码段，如果变量都为整型变量，输入为大于0的整数，则输出数值一定为-N的值。 ```cpp cin >>N; total =0； for (i = -N; i<N;i +=2) total += i; cout << total; ```	对	错			对
lele-gesp-cpp-202603-l1	22	23	判断题	执行C++语句printf("%d\n",3.14)将报错。	对	错			错
lele-gesp-cpp-202603-l1	23	24	判断题	执行下面的C+代码后将输出2500。 ```cpp int cnt = 0； for (int i= 1； i < 100； i++) cnt += i++; cout << cnt; ```	对	错			对
lele-gesp-cpp-202603-l1	24	25	判断题	小明在测试C++的printf的功能时执行了printf("%-5d\n",314),则代码输出的结果是-5314。	对	错			错
lele-gesp-cpp-202512-l1	0	1	单选题	近日，空中客车公司表示，约6000架空客A320系列飞机需要紧急更换一种易受太阳辐射影响的飞行控制软件。空客表示，在对一起飞行事故分析后的结果显示，强烈的太阳辐射可能会损坏飞行控制系统所需的关键数据，导致判断失误，进而引发飞行异常。那这里的飞行控制系统执行判断的部件最可能是下面的()。	A：辐射传感器	B：处理器	C：内存单元	D：输出设备	B
lele-gesp-cpp-202512-l1	1	2	单选题	下面的C++代码在某集成开发环境中编译运行时，提示有“Invalid Character”(“无效字符”)错误。可能的原因是()： int a, b; 1234 a=3,b=4;// L1 cout << a; / L2 cout < b; // L3	A：L1行代码中的逗号很可能是中文逗号，应该改为英文逗号。	B：L1行应该分为两行，分别是a=3和b=4。	C：代码运行前没有保存到文件。	D：L2和L3不能分为两行，应合并为一行。	A
lele-gesp-cpp-202512-l1	2	3	单选题	下面有关C+变量的说法，正确的是()。	A：不可以用 for 作为变量名，因为 for 是C+的关键字（保留字）。	B：_tnt不可以是变量名，因为变量名的第一个字符必须是英文字母。	C： _tnt_ 不可以是变量名，因为最后一个字符容易与减号混淆。	D：可以用 printf 作为变量名，因为 printf 是关键字，但这不是好习惯，因为 printf 有约定的功能与含义。	A
lele-gesp-cpp-202512-l1	3	4	单选题	X 是C+的整型变量，则 cout <(X=3,X+,++X);执行后的输出是()。	A：3	B：4	C：5	D：不确定	C
lele-gesp-cpp-202512-l1	4	5	单选题	C+表达式2+3*4%5的值为()。	A：0	B：4	C：14	D：50	B
lele-gesp-cpp-202512-l1	5	6	单选题	下面的C+代码执行后，其输出是()。 123 a=3; b=a=4; printf("%d %d", a, b);	A：44	B：33	C：3 4	D：43	A
lele-gesp-cpp-202512-l1	6	7	单选题	下面的C+代码执行时如果先输入10回车后输入20并回车，其输出是()。 int N,M; 123456 printf("第一个数：")； scanf("%d",&N); printf("第二个数：")； scanf("%d",&M); printf("%%(N+M)=%d",N+M,int(N+M);	A：30=30	B：10+20=30	C：%(N+M)=30	D：错误提示	C
lele-gesp-cpp-202512-l1	7	8	单选题	某个整数很长很长，形如：1232123212321..，其规律是从1开始逐一升高到3然后逐一降低到1，然后又逐 升高到3，一直到很长很长。假设最高位编号为1，要求判断从左边最高位开始的第N位数是几？在横线处应该填入 的代码是()。 1 int N, M; 2 cout < "请输入编号："； 3 cin >> N; 4 M= .; 5 6 if (M ！= 0) 7 cout < M; 8 else 9 cout << 2；	A：N%4	B：N/4	C：N%3	D：N/3	A
lele-gesp-cpp-202512-l1	8	9	单选题	下面C++代码执行后的输出是()。 1 int i, tnt = 0； 2 for (i=0;i < 100；i++) 3 tnt += 1； 4 cout << tnt <<''<< i;	A：99 99	B：10099	C：99100	D：100100	D
lele-gesp-cpp-202512-l1	9	10	单选题	有关下面C++代码的说法，错误的是()。 int tnt = 0； 2 for (int i= 1；i< 10；i += 2) // L1 3 tnt += i; // L2 4 cout << tnt;	A：L1的i<10 改为i<11 结果相同。	B：L1的 i= 1 改为i=0 结果相同。	C： tnt += i与 tnt = tnt + i 效果相同。	D： tnt += i 与 tnt = i + tnt 效果相同。	B
lele-gesp-cpp-202512-l1	10	11	单选题	下面C++代码执行后输出是()。 1 int i; for (i= 10；i<100;i+=10){ 3 if(i%10==0) continue; 5 printf("%d#",i); 6 } > if(i>=100) 8 printf("%d END",i);	A：10#20#30#40#50#60#70#80#90#100END	B： 100#100 END	C： 100 END	D：没有输出	C
lele-gesp-cpp-202512-l1	11	12	单选题	两个正整数，只要不相等，就一直进行如下操作：最大数减去最小数得到一个值，该值和两个数的最小数 构成新的两个正整数，重复操作，直到两个数相等，此时输出该数。下面的C++代码用于实现该操作，横线处应该 填写的代码是()。 1 int N, M; 2 cin >> >> M; 3 4 while (N ！= M){ 5 if (N >M) 6 .; 7 else 8 .; 9 10 11 cout << N;	A：1 N = N -M 2 M = M -N	B：12 M = M -N N = N -M	C：1 M=N-M 2 N=M-N	D：12 N,M= M,N M,N=N,M	A
lele-gesp-cpp-202512-l1	12	13	单选题	如果一个正整数能被3整除，或者某一位能被3整除，则称之为“漂亮数”。下面的C++代码用于判断正整数N 是否为漂亮数，L1行的横线处应该填入的代码是()。 1 int N, Flag; 2 cin >> N; 3 4 Flag=0;/*非漂亮数*/ 5 if(N %3 ==0) 6 Flag=1;//"漂亮数" 7 else 8 while (N ！= 0){ 9 if( ){/L1 10 Flag = 1； 11 break; 12 13 N /=10; 14 15 cout<(Flag?"漂亮数"："非漂亮数")；	A：N%10==0	B：N%3%10==0	C：N%10%3	D：N%10%3==0	D
lele-gesp-cpp-202512-l1	13	14	单选题	如果正整数N的所有奇因数（即能将N整除的正奇数）的和是27的倍数，则称N是27的神秘数。下面的 C++代码用于判断输入的N是否为27的神秘数。如输入53，它有两个奇因数1和53，则将输出Y。()。 1 int i, N, cnt = 0； 2 cin >> N; 3 for (i=1;i <=N; i+){ if( ) 45678 cnt += i; if(cnt % 27 = 0) cout << 'Y';	A：(N %i)&(i%2)	B：(N %i==0)&&(i%2==0)	C：(N%i==0)&&(i%2)	D：(N%i)&(i%2=0)	C
lele-gesp-cpp-202512-l1	14	15	单选题	执行下面C++代码可以找出千位与个位的和恰好等于中间两位的四位数，横线处应该填入() 123 int count = 0； int a, bc, d, tmp; for (int i = 1000； i <= 9999； i++) { 4 a = (tmp = i) / 1000； 5 6 bc = tmp / 10； 7 d = tmp - bc * 10； 8 if( a + d = bc){ 9 count++; 10 11 12 cout << count;	A： tmp = i/ 10；	B：tmp=i%100;	C： tmp -= a* 1000；	D： tmp = i - i%1000;	C
lele-gesp-cpp-202512-l1	15	16	判断题	鸿蒙是华为公司开发的一款操作系统，那么它能够将正确的源程序翻译成目标程序，并运行。()	对	错			错
lele-gesp-cpp-202512-l1	16	17	判断题	C+表达式10*4%6和10*2%3的结果相同。()	对	错			错
lele-gesp-cpp-202512-l1	17	18	判断题	下面C+代码执行后将输出0。() 12 int i; for (i = 0； i < 10； i+) 3 if(i%3==0) 4 continue; 5 else 6 break; 7 cout << i;	对	错			错
lele-gesp-cpp-202512-l1	18	19	判断题	下面C+代码中的i>-10;i- 改为i<10;i+执行结果相同。() 1 int tnt = 0； 2 for (int i= 0；i > -10；i--){ 3 if(i<0) 4 i=-i; 5 tnt += i; 6 } 7 cout << tnt;	对	错			错
lele-gesp-cpp-202512-l1	19	20	判断题	下面C++代码执行后将输出99，因为i<100不包括100，而是到99。() 1 int cnt = 0； 0. for (int i= 0；i<100;i++) 3 cnt += 1； 4 cout << cnt;	对	错			错
