# GESP C++ L1 考点清单（只能从下列 id 中选择，禁止编造）
#   cpp1-kp01 | 计算机基础知识 | 计算机基础
#   cpp1-kp02 | 程序与流程图 | 计算机基础
#   cpp1-kp03 | 变量与数据类型 | 基础语法
#   cpp1-kp04 | 常量与标识符命名 | 基础语法
#   cpp1-kp05 | 标准输入输出 | 基础语法
#   cpp1-kp06 | 算术与赋值运算 | 运算与表达式
#   cpp1-kp07 | 关系与逻辑运算 | 运算与表达式
#   cpp1-kp08 | 顺序结构 | 顺序结构
#   cpp1-kp09 | if 分支结构 | 分支结构
#   cpp1-kp10 | switch 分支结构 | 分支结构
#   cpp1-kp11 | for 循环 | 循环结构
#   cpp1-kp12 | while 循环 | 循环结构
#   cpp1-kp13 | 循环控制 | 循环结构
#   cpp1-kp14 | 嵌套循环 | 循环结构
#   cpp1-kp15 | 一维数组入门 | 数组与字符串
#   cpp1-kp16 | string 字符串基础 | 数组与字符串
#   cpp1-kp17 | 进制初步 | 进制与运算
#   cpp1-kp18 | 简单数学应用 | 进制与运算
#   cpp1-kp19 | 综合：顺序与分支 | 综合应用
#   cpp1-kp20 | 综合：循环与数组 | 综合应用
#
# 列：paperId	idx	qNo	type	stem	optA	optB	optC	optD	answer
lele-414	4	5	单选题	下面对C++代码执行后输出的描述，正确的是（ ）。	A：如果输入的N小于2整数，第5行将输出0。	B：如果输入的N是大于等于2整数，第5行将输出N-1。	C：如果输入的N是大于等于2整数，第5行将输出N。	D：以上说法均不正确。	B
lele-414	5	6	单选题	下面C++代码执行后的输出是（ ）。	A：10	B：9	C：3	D：1	C
lele-414	6	7	单选题	下面C++代码执行后的输出是（ ）。	A：90	B：44	C：20	D：10	A
lele-414	7	8	单选题	下面C++代码执行后的输出是（ ）。	A：11	B：10	C：5	D：4	C
lele-414	8	9	单选题	下面C++代码用于判断一个数是否为质数（素数），在横线处应填入代码是（ ）。	A：cnt = 1	B：cnt = 2	C：cnt =+ 1	D：cnt += 1	D
lele-414	9	10	单选题	对下面的代码，描述正确的是（ ）。	A：输出 2 6 3 5 4 8 1 0 9 10 10	B：输出 2 6 3 5 4 8 1 0 9 9	C：输出 2 6 3 5 4 8 1 0 9 10	D：提示有编译错误	D
lele-414	10	11	单选题	执行下面C++代码后输出是（ ）。	A：3	B：21	C：27	D：49	B
lele-414	11	12	单选题	定义变量 char c ，下面对 c 赋值的语句，不符合语法的是( )。	A：c = (char)66;	B：c = (char)(66);	C：c = char(66);	D：c = char 66;	D
lele-414	12	13	单选题	下图所示C++代码对大写字母 'A' 到 'Z' 分组，对每个字母输出所属的组号，那么输入 'C' 时将输出的组号是？( )。	A：3	B：3 5	C：3 5 9	D：以上都不对	B
lele-414	13	14	单选题	某公司新出了一款无人驾驶的小汽车，通过声控智能驾驶系统，乘客只要告诉汽车目的地，车子就能自动选择一条优化路线，告诉乘客后驶达那里。请问下面哪项不是驾驶系统完成选路所必须的。（ ）	A：麦克风	B：扬声器	C：油量表	D：传感器	C
lele-414	14	15	单选题	现代计算机是指电子计算机，它所基于的是（ ）体系结构。	A：艾伦·图灵	B：冯·诺依曼	C：阿塔纳索夫	D：埃克特-莫克利	B
lele-414	15	1	判断题	C++表达式 int(3.14) 的值为3。( )	A：正确	B：错误			A
lele-414	16	2	判断题	C++语句 cout << (2 * 3, 3 % 10, 2+3) 的输出为 6,3,5 。 ( )	A：正确	B：错误			B
lele-414	17	3	判断题	for(int i = 1; i < 10; i += 3;) ; 表示i从1开始到10结束间隔为3，相当于1、4、7、10。（ ）	A：正确	B：错误			B
lele-414	18	4	判断题	C++表达式010+100+001的值为111。（ ）	A：正确	B：错误			B
lele-414	19	5	判断题	if 语句中的条件表达式的结果可以为 int 类型。( )	A：正确	B：错误			A
lele-414	20	6	判断题	在下面的C++代码 while(1) continue; 中，由于循环中的 continue 是无条件被执行，因此将导致死循环。（ ）	A：正确	B：错误			A
lele-414	21	7	判断题	C++表达式 ('1'+'1'=='2'? flag=1:flag=2) 的结果值和表达式 (flag==2) 的相同。（ ）	A：正确	B：错误			B
lele-414	22	8	判断题	在C++的程序中，不能用 scanf 作为变量名。（ ）	A：正确	B：错误			B
lele-414	23	9	判断题	小杨最近在准备考GESP，他用的Dev C++来练习和运行程序，所以Dev C++也是一个小型操作系统。（ ）	A：正确	B：错误			B
lele-414	24	10	判断题	任何一个 while 循环都可以转化为等价的 for 循环（ ）。	A：正确	B：错误			A
lele-378	0	1	单选题	我们通常说的“内存”属于计算机中的（ ）。	A：输出设备	B：输入设备	C：存储设备	D：打印设备	C
lele-378	1	2	单选题	以下C++不可以作为变量的名称的是（ ）。	A：redStar	B：RedStar	C：red_star	D：red star	D
lele-378	2	3	单选题	C++表达式 2 - 1 && 2 % 10 的值是（ ）。	A：0	B：1	C：2	D：3	B
lele-378	3	4	单选题	下面C++代码段执行后的输出是（ ）。	A：3+4= 7	B：3+4=7	C：a+b=7	D：a+b=a+b	C
lele-378	4	5	单选题	在C++语言中， int 类型的变量 x 、 y 、 z 的值分别为 2 、 4 、 6 ，以下表达式的值为真的是（ ）。	A：x > y || x > z	B：x != z - y	C：z > y + x	D：x < y || !x < z	D
