# GESP C++ L8 考点清单（只能从下列 id 中选择，禁止编造）
#   cpp8-kp01 | 主席树(可持久化线段树) | 高级数据结构
#   cpp8-kp02 | 分块 | 高级数据结构
#   cpp8-kp03 | 莫队算法 | 高级数据结构
#   cpp8-kp04 | 最大流(Dinic/Edmonds-Karp) | 图论与网络流
#   cpp8-kp05 | 最小费用最大流 | 图论与网络流
#   cpp8-kp06 | 二分图匹配(匈牙利/KM) | 图论与网络流
#   cpp8-kp07 | 图的连通性与割点桥(Tarjan) | 图论与网络流
#   cpp8-kp08 | 强连通分量与缩点(Tarjan) | 图论与网络流
#   cpp8-kp09 | 2-SAT | 图论与网络流
#   cpp8-kp10 | 单调队列优化 DP | 动态规划
#   cpp8-kp11 | 斜率优化 DP | 动态规划
#   cpp8-kp12 | 数位 DP | 动态规划
#   cpp8-kp13 | 树形 DP | 动态规划
#   cpp8-kp14 | 状态压缩 DP | 动态规划
#   cpp8-kp15 | 逆元与同余(扩欧/费马) | 数学与数论
#   cpp8-kp16 | 中国剩余定理(CRT) | 数学与数论
#   cpp8-kp17 | 欧拉函数与欧拉定理 | 数学与数论
#   cpp8-kp18 | 容斥原理与组合计数 | 数学与数论
#   cpp8-kp19 | Lucas 定理与组合数取模 | 数学与数论
#   cpp8-kp20 | 向量叉积与基本几何 | 计算几何
#   cpp8-kp21 | 凸包(Graham/Andrew) | 计算几何
#   cpp8-kp22 | 后缀数组/后缀自动机 | 字符串与高级算法
#   cpp8-kp23 | AC 自动机 | 字符串与高级算法
#
# 列：paperId	idx	qNo	type	stem	optA	optB	optC	optD	answer
lele-gesp-cpp-202509-l8	20	21	判断题	运算符重载是C++语言静态多态的一种典型体现，而使用C语言则无法实现运算符重载。	对	错			对
lele-gesp-cpp-202509-l8	21	22	判断题	存在一个简单无向图满足：顶点数为6，边数为8，6个顶点的度数分别为3、3、3、3、2、2。	对	错			对
lele-gesp-cpp-202509-l8	22	23	判断题	已知两个double类型的变量r和theta分别表示一个扇形的圆半径及圆心角（弧度），则扇形的周长可以通过表达式(2+theta)*r求得。	对	错			对
lele-gesp-cpp-202509-l8	23	24	判断题	Dijkstra算法的时间复杂度为O(V^2)，其中V为图中顶点的数量。	对	错			错
lele-gesp-cpp-202509-l8	24	25	判断题	从32名学生中选出2人分别担任男生班长和女生班长（男生班长必须是男生，女生班长必须是女生），则共有C(32,2)/2种不同的选法。	对	错			错
lele-790	0	1	单选题	一间的机房要安排6名同学进行上机考试，座位共2行3列。考虑到在座位上很容易看到同一行的左右两侧的屏幕，安排中间一列的同学做A卷，左右两列的同学做B卷。请问共有多少种排座位的方案？（ ）。	A：720	B：90	C：48	D：15	A
lele-790	1	2	单选题	又到了毕业季，学长学姐们都在开心地拍毕业照。现在有3位学长、3位学姐希望排成一排拍照，要求男生不相邻、女生不相邻。请问共有多少种拍照方案？（ ）。	A：720	B：72	C：36	D：2	B
lele-790	2	3	单选题	下列关于C++类和对象的说法，错误的是（ ）。	A：通过语句 const int x = 5; 定义了一个对象 x 。	B：通过语句 std::string t = "12345"; 定义了一个对象 t 。	C：通过语句 void (*fp)() = NULL; 定义了一个对象 fp 。	D：通过语句 class MyClass; 定义了一个类 MyClass 。	D
lele-790	3	4	单选题	关于生成树的说法，错误的是（ ）。	A：一个无向连通图，一定有生成树。	B：n个顶点的无向图，其生成树要么不存在，要么一定包含 n-1条边。	C：n个顶点、 n-1条边的无向图，不可能有多颗生成树。	D：n个顶点、n-1条边的无向图，它本身就是自己的生成树。	D
lele-790	4	5	单选题	对夫妻生男生女的概率相同。这对夫妻希望儿女双全。请问这对夫妻生下两个孩子时，实现儿女双全的概率是多少？（ ）。	A：2/3	B：1/3	C：1/2	D：1/4	C
lele-790	5	6	单选题	已定义变量 double a, b; ，下列哪个表达式可以用来判断一元二次方程是否有实根？（）。	A：4 * b - a * a < 0	B：4 * b <= a * a	C：a * a - 4 * b	D：b * 4 - a * a	B
lele-790	6	7	单选题	n个结点的二叉树，执行广度优先搜索的平均时间复杂度是（ ）。	A：	B：	C：	D：	C
lele-790	7	8	单选题	以下关于动态规划的说法中，错误的是（ ）。	A：动态规划方法通常能够列出递推公式	B：动态规划方法的时间复杂度通常为状态的个数。	C：动态规划方法有递推和递归两种实现形式。	D：对很多问题，递推实现和递归实现动态规划方法的时间复杂度相当。	B
lele-790	8	9	单选题	下面的 sum_digit 函数试图求出从 1 到 n （包含 1 和 n ）的数中，包含数字 d 的个数。该函数的时间复杂度为（ ）。	A：	B：	C：	D：	A
lele-790	9	10	单选题	下面程序的输出为（ ）。	A：60	B：20	C：15	D：10	A
lele-790	10	11	单选题	下面 count_triple 函数的时间复杂度为( )。	A：	B：	C：	D：	C
lele-790	11	12	单选题	下面 quick_sort 函数试图实现快速排序算法，两处横线处分别应该填入的是（ ）。	A：	B：	C：	D：	D
lele-790	12	13	单选题	下面 LIS 函数试图求出最长上升子序列的长度，横线处应该填入的是（ ）。	A：dp[j] = max(dp[j] + 1, dp[i])	B：dp[j] = max(dp[j], dp[i] + 1)	C：dp[i] = max(dp[i] + 1, dp[j])	D：dp[i] = max(dp[i], dp[j] + 1)	D
lele-790	13	14	单选题	下面 LIS 函数试图求出最长上升子序列的长度，其时间复杂度为（ ）。	A：	B：	C：	D：	C
lele-790	14	15	单选题	下面的程序使用邻接矩阵表达的带权无向图，则从顶点0到顶点3的最短距离为（ ）。	A：9	B：10	C：11	D：12	A
lele-790	15	1	判断题	C++语言中，表达式 9 | 12 的结果类型为 int 、值为 13 。	A：对	B：错			A
lele-790	16	2	判断题	C++语言中，访问数据发生下标越界时，总是会产生运行时错误，从而使程序异常退出。	A：对	B：错			B
lele-790	17	3	判断题	对n个元素的数组进行归并排序，最差情况的时间复杂度为	A：对	B：错			A
lele-790	18	4	判断题	5个相同的红球和4个相同的蓝球排成一排，要求每个蓝球的两侧都必须至少有一个红球，则一共有15种排列方案	A：对	B：错			B
lele-790	19	5	判断题	使用 math.h 或 cmath 头文件中的函数，表达式 log(8) 的结果类型为 double 、值约为 3 。	A：对	B：错			B
lele-790	20	6	判断题	C++是一种面向对象编程语言，C则不是。继承是面向对象三大特性之一，因此，使用C语言无法实现继承。	A：对	B：错			B
lele-790	21	7	判断题	n个顶点的无向完全图，有棵生成树	A：对	B：错			A
lele-790	22	8	判断题	已知三个 double 类型的变量 a 、 b 和 theta 分别表示一个三角形的两条边长及二者的夹角（弧度），则三角形的周长可以通过表达式 sqrt(a * a + b * b - 2 * a * b * cos(theta)) 求得。	A：对	B：错			B
lele-790	23	9	判断题	有V个顶点、E 条边的图的深度优先搜索遍历时间复杂度为 O(V+E)。	A：对	B：错			A
lele-790	24	10	判断题	从32名学生中选出4人分别担任班长、副班长、学习委员和组织委员，老师要求班级综合成绩排名最后的4名学生不得参选班长或学习委员（仍可以参选副班长和组织委员），则共有P(30,4)种不同的选法。	A：对	B：错			A
lele-685	0	1	单选题	国家“以旧换新”政策仍在继续，小杨家决定在家里旧的冰箱、电视、洗衣机、微波炉中选两种换新。其中，冰箱有4种型号可选，电视有6种型号可选，洗衣机有3种型号可选，微波炉有5种型号可选。请问小杨家共有多少种换新的方案？（ ）	A：18	B：119	C：238	D：360	B
lele-685	1	2	单选题	小杨和3位朋友约好一起去看电影“哪吒2”。打开购票软件，他们发现，已经没有同一排连续的四个座位了（图中每个方框代表一个座位，红色方框代表已经售出）。朋友们商量了一下，决定分为两组，每组两人在同一排的相邻两个座位，且两组之间至少有一对座位是前后相邻的。请问共有多少种购票方案？（ ）。	A：495	B：96	C：7	D：4	C
lele-685	2	3	单选题	下面关于C++类构造和析构函数的说法，错误的是（ ）。	A：构造函数不能声明为虚函数	B：析构函数必须声明为虚函数	C：类的默认构造函数可以被声明为private。	D：类的析构函数可以被声明为private。	B
lele-685	3	4	单选题	下列关于树和图的说法，错误的是（ ）。	A：树是一种有向无环图，有向无环图都是一棵树。	B：如果把树看做有向图，每个节点指向其子节点，则该图是弱连通图。	C：N个顶点且连通的无向图，其最小生成树一定包含 N-1个条边	D：N+1个顶点、 条边的有向图，一定不是强连通的。	A
lele-685	4	5	单选题	从1到2025这2025个数中，包含数字5的个数（ ）。	A：600	B：601	C：602	D：603	D
lele-685	5	6	单选题	已定义 double 类型的变量 r 和 theta ，分别表示图中圆半径和圆心角。下列表达式中可以求出弦长 s 的是（ ）。	A：r * cos(theta)	B：r * cos(theta / 2) * 2	C：r * sin(theta)	D：r * sin(theta / 2) * 2	D
lele-685	6	7	单选题	N个节点的平衡二叉树的高为（ ）。	A：	B：	C：	D：无法确定	D
lele-685	7	8	单选题	下列关于算法的说法，错误的是（ ）。	A：如果有足够的时间和空间，枚举法能解决一切有限的问题。	B：分治算法将原问题分为多个子问题进行求解，且分解出的子问题必须相互独立	C：如果能找到合理的贪心原则，贪心算法往往能够比其他方法更快求解。	D：倍增法在搜索未知长度的有序数组时，通过动态倍增或减半步长，快速定位目标范围。	B
lele-685	8	9	单选题	2025是个神奇的数字，因为它是由两个数20和25拼接而成，而且2025=（20-25）^2小杨决定写个程序找找小于 的正整数中共有多少这样神奇的数字。下面程序横线处应填入的是（ ）。	A：nl + nr == n	B：nl + nr == n2	C：(nl + nr) * (nl + nr) == n	D：(nl + nr) ^ 2 == n2	A
lele-685	9	10	单选题	2025是个神奇的数字，因为它是由两个数20和25拼接而成，而且2025=（20-25）^2小杨决定写个程序找找小于 的正整数中共有多少这样神奇的数字。该函数的时间复杂度为（ ）。	A：	B：	C：	D：	D
lele-685	10	11	单选题	下面的欧氏筛法程序中，两个横线处应填入的分别是（ ）。	A：	B：	C：	D：	C
lele-685	11	12	单选题	下面Floyd算法中，横线处应该填入的是（ ）。	A：map[i][j] = map[i][k] + map[k][j]	B：map[i][k] = map[i][j] - map[k][j]	C：map[i][j] = map[i][k] - map[k][j]	D：map[k][j] = map[i][j] - map[i][k]	A
lele-685	12	13	单选题	下面Floyd算法程序的时间复杂度为（ ）。	A：	B：	C：	D：	C
lele-685	13	14	单选题	下列程序实现了输出杨辉三角形，代码中横线部分应该填入的是（ ）。	A：a[j] += a[j + 1]	B：a[j] += a[j - 1]	C：a[j - 1] += a[j]	D：a[j + 1] += a[j]	B
lele-685	14	15	单选题	下列程序实现了输出杨辉三角形，其时间复杂度为（ ）。	A：	B：	C：	D：	C
