# GESP C++ L2 考点清单（只能从下列 id 中选择，禁止编造）
#   cpp2-kp01 | 变量与数据类型 | 基础语法
#   cpp2-kp02 | 分支与循环 | 基础语法
#   cpp2-kp03 | 基础输入输出 | 基础语法
#   cpp2-kp04 | 函数定义与调用 | 函数
#   cpp2-kp05 | 函数参数传递 | 函数
#   cpp2-kp06 | 函数返回值 | 函数
#   cpp2-kp07 | 一维数组 | 数组与字符串
#   cpp2-kp08 | 多维数组 | 数组与字符串
#   cpp2-kp09 | 字符数组与字符串 | 数组与字符串
#   cpp2-kp10 | string 字符串处理 | 数组与字符串
#   cpp2-kp11 | 顺序查找 | 数组与字符串
#   cpp2-kp12 | 枚举算法 | 枚举模拟
#   cpp2-kp13 | 模拟算法 | 枚举模拟
#   cpp2-kp14 | 冒泡排序 | 排序入门
#   cpp2-kp15 | 选择排序 | 排序入门
#   cpp2-kp16 | 插入排序 | 排序入门
#   cpp2-kp17 | 简单递推 | 递推
#   cpp2-kp18 | 数组综合应用 | 综合应用
#   cpp2-kp19 | 字符串综合应用 | 综合应用
#   cpp2-kp20 | 函数与算法综合 | 综合应用
#
# 列：paperId	idx	qNo	type	stem	optA	optB	optC	optD	answer
lele-415	12	13	单选题	某公司新出了一款无人驾驶的小汽车，通过声控智能驾驶系统，乘客只要告诉汽车目的地，车子就能自动选择一条优化路线，告诉乘客后驶达那里。请问下面哪项不是驾驶系统完成选路所必须的。（ ）	A：麦克风	B：扬声器	C：油量表	D：传感器	C
lele-415	13	14	单选题	现代计算机是指电子计算机，它所基于的是（ ）体系结构。	A：艾伦·图灵	B：冯·诺依曼	C：阿塔纳索夫	D：埃克特-莫克利	B
lele-415	14	15	单选题	输入一个正整数N，想找出它所有相邻的因数对，比如，输入12，因数对有(1,2)、(2,3)、(3,4)。下面哪段代码找不到所有的因数对？（ ）	A：for(i=1;i<N;i++) if(!(N%i) && !(N%(i+1))) printf("(%d,%d)\n", i, i+1);	B：for(i=2;i<N;i++) if(!(N%i) && !(N%(i+1))) printf("(%d,%d)\n", i, i+1);	C：for(i=2;i<N/2;i++) if(!(N%(i-1)) && !(N%i)) printf("(%d,%d)\n", i-1, i);	D：for(i=1;i<N/2;i++) if(!(N%i) && !(N%(i+1))) printf("(%d,%d)\n", i, i+1);	B
lele-415	15	1	判断题	C++表达式 -7/2 的值为整数-3。( )	A：正确	B：错误			A
lele-415	16	2	判断题	C++表达式 2*int('9')*2 的值为36。( )	A：正确	B：错误			B
lele-415	17	3	判断题	C++表达式 3+2 && 5-5 的值为false。( )	A：正确	B：错误			B
lele-415	18	4	判断题	在C++代码中，执行 srand(0) 后连续两次执行 rand() 的结果相等。 ( )	A：正确	B：错误			B
lele-415	19	5	判断题	C++代码中 while(1){...} 的判断条件不是逻辑值，将导致语法错误。（ ）	A：正确	B：错误			B
lele-415	20	6	判断题	执行以下C++代码后将输出0。（ ）	A：正确	B：错误			B
lele-415	21	7	判断题	在C++代码中，运算符只能处理相同的数据类型，不同类型之间必须转换为相同的数据类型。（ ）	A：正确	B：错误			B
lele-415	22	8	判断题	在C++代码中，虽然变量都有数据类型，但同一个变量也可以先后用不同类型的值赋值。（ ）	A：正确	B：错误			A
lele-415	23	9	判断题	小杨最近在准备考GESP，他用的Dev C++来练习和运行程序，所以Dev C++也是一个小型操作系统。（ ）	A：正确	B：错误			B
lele-415	24	10	判断题	任何一个 while 循环都可以转化为等价的 for 循环（ ）。	A：正确	B：错误			A
lele-379	0	1	单选题	我国第一台大型通用电子计算机使用的逻辑部件是（ ）。	A：集成电路	B：大规模集成电路	C：晶体管	D：电子管	D
lele-379	1	2	单选题	下列流程图的输出结果是（ ）？	A：5 12	B：12 5	C：5 5	D：12 12	B
lele-379	2	3	单选题	如果要找出整数 a 、 b 中较大一个，通常要用下面哪种程序结构？（ ）	A：顺序结构	B：循环结构	C：分支结构	D：跳转结构	C
lele-379	3	4	单选题	以下不是C++关键字的是（ ）。	A：continue	B：cout	C：break	D：goto	B
lele-379	4	5	单选题	C++表达式 int(-123.123 / 10) 的值是（ ）。	A：-124	B：-123	C：-13	D：-12	D
