# GESP C++ L8 考点清单（只能从下列 id 中选择，禁止编造）
#   cpp8-kp01 | 主席树(可持久化线段树) | 高级数据结构
#   cpp8-kp02 | 分块 | 高级数据结构
#   cpp8-kp03 | 莫队算法 | 高级数据结构
#   cpp8-kp04 | 最大流(Dinic/Edmonds-Karp) | 图论与网络流
#   cpp8-kp05 | 最小费用最大流 | 图论与网络流
#   cpp8-kp06 | 二分图匹配(匈牙利/KM) | 图论与网络流
#   cpp8-kp07 | 图的连通性与割点桥(Tarjan) | 图论与网络流
#   cpp8-kp08 | 强连通分量与缩点(Tarjan) | 图论与网络流
#   cpp8-kp09 | 2-SAT | 图论与网络流
#   cpp8-kp10 | 单调队列优化 DP | 动态规划
#   cpp8-kp11 | 斜率优化 DP | 动态规划
#   cpp8-kp12 | 数位 DP | 动态规划
#   cpp8-kp13 | 树形 DP | 动态规划
#   cpp8-kp14 | 状态压缩 DP | 动态规划
#   cpp8-kp15 | 逆元与同余(扩欧/费马) | 数学与数论
#   cpp8-kp16 | 中国剩余定理(CRT) | 数学与数论
#   cpp8-kp17 | 欧拉函数与欧拉定理 | 数学与数论
#   cpp8-kp18 | 容斥原理与组合计数 | 数学与数论
#   cpp8-kp19 | Lucas 定理与组合数取模 | 数学与数论
#   cpp8-kp20 | 向量叉积与基本几何 | 计算几何
#   cpp8-kp21 | 凸包(Graham/Andrew) | 计算几何
#   cpp8-kp22 | 后缀数组/后缀自动机 | 字符串与高级算法
#   cpp8-kp23 | AC 自动机 | 字符串与高级算法
#
# 列：paperId	idx	qNo	type	stem	optA	optB	optC	optD	answer
lele-587	3	4	单选题	有V个顶点、E条边的图的深度优先搜索遍历时间复杂度为（ ）。	A：O（V）	B：O（E）	C：O（V+E）	D：O（log（V+E））	C
lele-587	4	5	单选题	一对夫妻生男生女的概率相同。已知这对夫妻有两个孩子，其中一个是女孩，另一个是男孩的概率是多少？	A：	B：	C：	D：	C
lele-587	5	6	单选题	从1到2024这2024个数中，共有（ ）个包含数字6的数。	A：544	B：546	C：564	D：602	A
lele-587	6	7	单选题	二进制数 100.001 转换成十进制数是（ ）。	A：4.25	B：4.125	C：4.5	D：4.75	B
lele-587	7	8	单选题	以下函数声明，哪个是符合C++语法的？（ ）。	A：void BubbleSort(char a[][], int n);	B：void BubbleSort(char a[][20], int n);	C：void BubbleSort(char a[10][], int n);	D：void BubbleSort(char[,] a, int n);	B
lele-587	8	9	单选题	下面有关C++重载的说法，错误的是（ ）。	A：两个参数个数不同的函数可以重名。	B：两个参数类型不同的函数可以重名。	C：两个类的方法可以重名。	D：所有C++运算符均可以重载。	D
lele-587	9	10	单选题	小于或等于给定正整数n的数中，与n互质的数的个数，我们称为欧拉函数，记作。下面说法错误的是（ ）。	A：如果n是质数，那么。	B：两个质数一定是互质数。	C：两个相邻的数一定是互质数。	D：相邻的两个质数不一定是互质数。	D
lele-587	10	11	单选题	已知一棵二叉树有10个节点，则其中至多有（ ）个节点有2个子节点。	A：4	B：5	C：6	D：3	A
lele-587	11	12	单选题	二项展开式的系数，正好满足杨辉三角的规律。当n=10时，二项式展开式中项的系数是（ ）。	A：5	B：9	C：10	D：8	C
lele-587	12	13	单选题	下面程序的时间复杂度为（ ）。	A：	B：	C：	D：	C
lele-587	13	14	单选题	下面程序的最差时间复杂度为（ ）。	A：	B：	C：	D：	B
lele-587	14	15	单选题	下面程序的输出为（ ）。	A：90	B：91	C：710	D：711	D
lele-587	15	1	判断题	ABCDE五个小朋友，排成一队跑步，其中AB两人必须排在一起，一共有48种排法。	A：对	B：错			A
lele-587	16	2	判断题	已知 double 类型的变量 a 和 b ，则执行语句 a = a + b; b = a - b; a = a - b; 后，变量 a 和 b 的值会互换。	A：对	B：错			B
lele-587	17	3	判断题	一个袋子中有3个完全相同的红色小球、2个完全相同的蓝色小球。每次从中取出1个，再放回袋子，这样进行3次后，可能的颜色顺序有8种。	A：对	B：错			A
lele-587	18	4	判断题	已知 int 类型的变量 a 和 b 中分别存储着一个直角三角形的两条直角边的长度，则斜边的长度可以通过表达式 sqrt(a * a + b * b) 求得。	A：对	B：错			A
lele-587	19	5	判断题	在一个包含 v 个顶点、 e 条边的带权连通简单有向图上使用Dijkstra算法求最短路径，时间复杂度为，可进一步优化至	A：对	B：错			A
lele-587	20	6	判断题	在N 个元素的二叉排序树中查找一个元素，最差情况的时间复杂度是。	A：对	B：错			B
lele-587	21	7	判断题	C++语言中，可以为同一个类定义多个析构函数。	A：对	B：错			B
lele-587	22	8	判断题	使用单链表和使用双向链表，查找元素的时间复杂度相同。	A：对	B：错			A
lele-587	23	9	判断题	为解决哈希函数冲突，可以使用不同的哈希函数为每个表项各建立一个子哈希表，用来管理该表项的所有冲突元素。这些子哈希表一定不会发生冲突。	A：对	B：错			B
lele-587	24	10	判断题	要判断无向图的连通性，在深度优先搜索和广度优先搜索中选择，深度优先的平均时间复杂度更低。	A：对	B：错			B
lele-501	0	1	单选题	为丰富食堂菜谱，炒菜部进行头脑风暴。肉类有鸡肉、牛肉、羊肉、猪肉4种，切法有肉排、肉块、肉末3种，配菜有圆白菜、油菜、豆腐3种，辣度有麻辣、微辣、不辣3种。不考虑口感的情况下，选1种肉、1种切法、1种配菜、1种辣度产生一道菜（例如：麻辣牛肉片炒豆腐），这样能产生多少道菜？（ ）。	A：13	B：42	C：63	D：108	D
lele-501	1	2	单选题	已知袋中有2个相同的红球、3个相同的绿球、5个相同的黄球。每次取出一个不放回，全部取出。可能产生多少种序列？（ ）。	A：6	B：1440	C：2520	D：3628800	C
lele-501	2	3	单选题	以下二维数组的初始化，哪个是符合语法的？（ ）。	A：int a[][] = {{1, 2}, {3, 4}};	B：int a[][2] = {};	C：int a[2][2] = {{1, 2, 3}, {4, 5, 6}};	D：int a[2][] = {{1, 2, 3}, {4, 5, 6}};	B
lele-501	3	4	单选题	下面有关C++拷贝构造函数的说法，错误的是（ ）。	A：必须实现拷贝构造函数，否则一定会出现编译错误。	B：对象作为函数参数、以值传递方式传入函数时，会自动调用拷贝构造函数。	C：对象作为函数返回值、以值传递方式从函数返回时，会自动调用拷贝构造函数。	D：使用一个对象初始化另一个对象时，会自动调用拷贝构造函数。	A
lele-501	4	5	单选题	使用邻接表表达一个无向简单图，图中包含 v 个顶点、 e 条边，则该表中边节点的个数为（ ）。	A：v×(v-1)	B：v×v	C：2×e	D：e	C
lele-501	5	6	单选题	关于生成树的说法，错误的是（ ）。	A：一个无向连通图可以有多个生成树。	B：一个无向图，只要连通，就一定有生成树。	C：n 个顶点的无向完全图，有nn-2棵生成树。	D：n 个顶点的无向图，生成树包含 n-1 条边。	D
lele-501	6	7	单选题	已知三个 double 类型的变量 a 、 b 和 theta 分别表示一个三角形的两条边长及二者的夹角（弧度），则下列哪个表达式可以计算这个三角形的周长？（ ）。	A：a * b * sin(theta) / 2	B：a + b + (a + b) * sin(theta) / 2	C：a * b * cos(theta) / 2	D：a + b + sqrt(a * a + b * b - 2 * a * b * cos(theta))	D
lele-501	7	8	单选题	在有 n 个元素的二叉排序树中进行查找，其最好、最差时间复杂度分别为（ ）。	A：O(1)、O(n)	B：O(1)、O(logn)	C：O(logn)、O(logn)	D：O(logn)、O(n)	A
lele-501	8	9	单选题	如下图所示，半径为 r 、圆心角为 t （弧度）的扇形，下面哪个表达式能够求出顶部阴影部分的面积？（ ）。	A：r * r * sin(t) / 2	B：r * r * t / 2	C：r * r * (t - sin(t))	D：r * r * (t - sin(t)) / 2	D
lele-501	9	10	单选题	下面程序的时间复杂度为（ ）。int fib(int n) { if (n <= 1) return 1; return fib(n - 1) + fib(n - 2); }	A：O(2n)	B：	C：O(n)	D：O(1)	B
